altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1474.0,2012/2012,Manual,35990.0,Hatch,Flex,3996.0,,Vermelho,Suspensão,2543.0,125.2,1683.0,Chevrolet,1.4,Chevrolet Agile,5.0,1032.0,327.0,54.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/agile/2012/lt-1-4-8v-flex/detalhes/10707679?page=detail&sort=0,165.0
1510.0,2018/2019,Automática,62990.0,Hatch,Flex,3884.0,11.8,Prata,Suspensão,2460.0,66.8,1695.0,Toyota,1.3,Toyota Etios,5.0,978.0,270.0,45.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/toyota/etios/2019/x-1-3-aut-flex/detalhes/10828407?page=detail&sort=0,
1831.0,2019/2019,Automática,195990.0,Picapes,Diesel,5361.0,,Branco,Suspensão,3096.0,84.0,1874.0,Chevrolet,2.8,Chevrolet S10 Cabine Dupla,5.0,2042.0,,76.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/s10-cabine-dupla/2019/s10-2-8-ctdi-ltz-4wd-cabine-dupla-aut/detalhes/5198674?page=detail&sort=0,
1487.0,2014/2014,Manual,29900.0,Hatch,Flex,3935.0,,Vermelho,Suspensão,2488.0,130.0,1765.0,Ford,1.0,Ford Fiesta Hatch,5.0,1084.0,270.0,54.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/ford/fiesta-hatch/2014/s-plus-1-0-rocam-flex/detalhes/6669666?page=detail&sort=0,146.0
1367.0,2013/2014,Manual,35700.0,Sedan,Flex,4152.0,,Azul,Suspensão,2443.0,91.0,1608.0,Chevrolet,1.0,Chevrolet Classic,5.0,905.0,390.0,54.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/classic/2014/ls-vhc-e-1-0-flex/detalhes/7375017?page=detail&sort=0,
1471.0,2023/2023,Manual,75900.0,Hatch,Flex,4074.0,,Branco,Elétrica,2566.0,12.0,1751.0,Volkswagen,1.0,Volkswagen Polo Track,5.0,1070.0,300.0,52.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/volkswagen/polo-track/2023/1-0-flex-12v-5p/detalhes/7374953?page=detail&sort=0,14.0
1528.0,2015/2015,Manual,42900.0,Hatch,Flex,3827.0,,Branco,Suspensão,2450.0,138.0,1675.0,Nissan,1.6,Nissan March,5.0,965.0,265.0,41.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/nissan/march/2015/1-6-16v-s-flex/detalhes/6614470?page=detail&sort=0,10.0
1735.0,2021/2021,Automática,102900.0,Picapes,Flex,4915.0,7.8,Branco,Elétrica,2990.0,68.0,1844.0,Fiat,1.8,Fiat Toro,5.0,1619.0,,60.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/fiat/toro/2021/freedom-1-8-at6-4x2-flex/detalhes/8934067?page=detail&sort=0,172.0
1500.0,2015/2015,Manual,38990.0,Hatch,Flex,3605.0,13.2,Vermelho,Suspensão,2421.0,76.0,1645.0,Volkswagen,1.0,Volkswagen Up!,5.0,910.0,285.0,50.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/volkswagen/up/2015/1-0-12v-e-flex-take-up-2p/detalhes/11091931?page=detail&sort=0,163.0
1502.0,2018/2019,Manual,45990.0,Hatch,Flex,3566.0,12.7,Branco,Suspensão,2305.0,60.0,1633.0,Fiat,1.0,Fiat Mobi,5.0,933.0,215.0,47.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/fiat/mobi/2019/evo-like-1-0-flex/detalhes/11435831?page=detail&sort=0,161.0
1474.0,2022/2023,Manual,81990.0,Sedan,Flex,4474.0,,Prata,Elétrica,2600.0,49.994,1730.0,Chevrolet,1.0,Chevrolet Onix Plus,5.0,1073.0,469.0,44.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/onix-plus/2023/ltz-1-0-turbo/detalhes/11637882?page=detail&sort=0,187.0
1746.0,2019/2020,Automática Sequencial,114990.0,Picapes,Diesel,4915.0,,Vermelho,Suspensão,2990.0,115.0,1844.0,Fiat,2.0,Fiat Toro,5.0,1871.0,,60.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/fiat/toro/2020/2-0-tdi-freedom-auto-4wd/detalhes/11504224?page=detail&sort=0,
1746.0,2022/2022,Automática,128800.0,Picapes,Diesel,4915.0,,Branco,Elétrica,2990.0,21.0,1844.0,Fiat,2.0,Fiat Toro,5.0,1837.0,,60.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/fiat/toro/2022/2-0-tdi-endurance-at9-4wd/detalhes/7438368?page=detail&sort=0,
1559.0,2013/2013,Manual,47000.0,Picapes,Flex,4409.0,,Branco,Suspensão,2718.0,120.0,1664.0,Fiat,1.4,Fiat Strada,2.0,1056.0,,58.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/fiat/strada/2013/working-1-4-flex-cabine-estendida/detalhes/9300185?page=detail&sort=0,163.0
1535.0,2017/2017,CVT,69990.0,Monovolume,Flex,3998.0,,Branco,Suspensão,2530.0,85.1,1694.0,Honda,1.5,Honda Fit,5.0,1080.0,363.0,46.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/honda/fit/2017/1-5-16v-lx-cvt-flex/detalhes/5204229?page=detail&sort=0,12.0
1534.0,2022/2022,Automática,81790.0,SUV,Flex,4170.0,11.2,Branco,Elétrica,2600.0,45.306,1714.0,Citroën,1.6,Citroën C4 Cactus,5.0,1204.0,320.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/citroen/c4-cactus/2022/1-6-feel-aut-flex/detalhes/9791162?page=detail&sort=0,185.0
1470.0,2016/2016,Manual,47000.0,Hatch,Flex,3920.0,11.6,Branco,Hidráulica,2500.0,75.0,1680.0,Hyundai,1.0,Hyundai HB20,5.0,990.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/hyundai/hb20/2016/1-0-comfort-style-flex/detalhes/7402621?page=detail&sort=0,158.0
1735.0,2021/2021,Automática,104190.0,Picapes,Flex,4915.0,7.8,Branco,Elétrica,2990.0,64.233,1844.0,Fiat,1.8,Fiat Toro,5.0,1619.0,,60.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/fiat/toro/2021/freedom-1-8-at6-4x2-flex/detalhes/9791467?page=detail&sort=0,172.0
1451.0,2013/2013,Manual,37000.0,Hatch,Flex,3899.0,,Branco,Suspensão,2465.0,82.0,1656.0,Volkswagen,1.0,Volkswagen Gol,5.0,919.0,285.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/volkswagen/gol/2013/novo-1-0-tec-flex-2p/detalhes/7402644?page=detail&sort=0,163.0
1474.0,2022/2022,Manual,76990.0,Sedan,Flex,4474.0,14.3,Branco,Elétrica,2600.0,45.0,1730.0,Chevrolet,1.0,Chevrolet Onix Plus,5.0,1060.0,469.0,44.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/onix-plus/2022/1-0-lt-flex/detalhes/10906919?page=detail&sort=0,
1462.0,2015/2015,Manual,47900.0,Sedan,Flex,4215.0,10.7,Vermelho,Suspensão,2465.0,87.0,1656.0,Volkswagen,1.6,Volkswagen Voyage,5.0,998.0,480.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/volkswagen/voyage/2015/1-6-trendline-flex/detalhes/7461939?page=detail&sort=0,188.0
1425.0,2009/2010,Manual,24900.0,Sedan,Flex,4155.0,,Preto,Suspensão,2374.0,188.0,1639.0,Fiat,1.0,Fiat Siena,5.0,1060.0,500.0,48.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/fiat/siena/2010/el-1-0-8v-flex/detalhes/10879377?page=detail&sort=0,156.0
1485.0,2017/2018,CVT,102990.0,Sedan,Flex,4620.0,10.6,Branco,Suspensão,2700.0,97.5,1775.0,Toyota,2.0,Toyota Corolla,5.0,1335.0,470.0,60.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/toyota/corolla/2018/2-0-xei-multi-drive-s-flex/detalhes/9330125?page=detail&sort=0,
1476.0,2021/2022,Manual,71990.0,Hatch,Flex,4163.0,,Branco,Elétrica,2551.0,71.503,1731.0,Chevrolet,1.0,Chevrolet Onix,5.0,1075.0,291.0,44.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/onix/2022/lt-1-0-turbo-flex/detalhes/11186363?page=detail&sort=0,
1455.0,2021/2022,Automática,145990.0,Sedan,Flex,4630.0,11.9,Prata,Elétrica,2700.0,7.0,1780.0,Toyota,2.0,Toyota Corolla,5.0,1335.0,470.0,50.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/toyota/corolla/2022/xei-2-0-dynamic-force-flex-aut/detalhes/5198745?page=detail&sort=0,
1502.0,2022/2023,Manual,55890.0,Hatch,Flex,3566.0,12.7,Branco,Elétrica,2305.0,55.629,1633.0,Fiat,1.0,Fiat Mobi,5.0,933.0,215.0,47.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/fiat/mobi/2023/like-1-0-flex/detalhes/9791353?page=detail&sort=0,161.0
1525.0,2017/2017,Manual,47700.0,Hatch,Flex,3886.0,,Preto,Suspensão,2491.0,48.364,1695.0,Ford,1.0,Ford Ka,5.0,1007.0,257.0,52.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/ford/ka/2017/1-0-se-flex/detalhes/7130258?page=detail&sort=0,13.0
1577.0,2020/2020,Manual,61790.0,Picapes,Flex,4514.0,10.7,Prata,Hidráulica,2669.0,40.0,1700.0,Chevrolet,1.4,Chevrolet Montana,2.0,1097.0,1152.0,49.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/montana/2020/ls-1-4-flex/detalhes/7374490?page=detail&sort=0,
1470.0,2021/2021,Manual,76900.0,Sedan,Flex,4474.0,,Prata,Suspensão,2600.0,99.0,1730.0,Chevrolet,1.0,Chevrolet Onix Plus,5.0,,469.0,44.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/onix-plus/2021/1-0-lt-flex/detalhes/7374571?page=detail&sort=0,
1705.0,2022/2023,Automática,141790.0,SUV,Gasolina,4500.0,,Branco,Elétrica,2670.0,62.397,1842.0,CAOA Chery,1.6,CAOA Chery Tiggo 7 Pro,5.0,,475.0,,https://www.mobiauto.com.br/comprar/carros/pi-teresina/caoa-chery/tiggo-7-pro/2023/1-6-tgdi-aut/detalhes/11622882?page=detail&sort=0,
1464.0,2019/2020,Manual,55300.0,Hatch,Flex,3897.0,11.1,Cinza,Hidráulica,2467.0,39.0,1656.0,Volkswagen,1.6,Volkswagen Gol,5.0,1031.0,285.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/volkswagen/gol/2020/1-6/detalhes/7374751?page=detail&sort=0,182.0
1464.0,2022/2023,Manual,61290.0,Sedan,Flex,4213.0,13.4,Branco,Hidráulica,2467.0,38.767,1656.0,Volkswagen,1.0,Volkswagen Voyage,5.0,1015.0,480.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/volkswagen/voyage/2023/1-0-mpi-flex/detalhes/11628672?page=detail&sort=0,162.0
1510.0,2015/2015,Manual,45000.0,Sedan,Flex,4265.0,11.9,Preto,Suspensão,2550.0,90.0,1695.0,Toyota,1.5,Toyota Etios Sedan,5.0,980.0,562.0,45.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/toyota/etios-sedan/2015/xls-1-5-flex/detalhes/7402541?page=detail&sort=0,
1453.0,2023/2023,Manual,75090.0,Hatch,Flex,4055.0,14.7,Cinza,Elétrica,2538.0,2.071,1738.0,Peugeot,1.0,Peugeot 208,5.0,1047.0,265.0,47.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/peugeot/208/2023/like-1-0-flex/detalhes/11628673?page=detail&sort=0,
1475.0,2016/2016,Automática,84900.0,Sedan,Flex,4620.0,10.6,Branco,Suspensão,2700.0,95.0,1775.0,Toyota,2.0,Toyota Corolla,5.0,,470.0,60.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/toyota/corolla/2016/2-0-xei-multi-drive-s-flex/detalhes/7533505?page=detail&sort=0,
1568.0,2022/2023,Automática,111990.0,SUV,Flex,4199.0,,Branco,Elétrica,2651.0,46.906,1760.0,Volkswagen,200.0,Volkswagen T-Cross,5.0,1250.0,373.0,52.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/volkswagen/t-cross/2023/1-0-200-tsi-comfortline-aut-flex/detalhes/11629432?page=detail&sort=0,179.0
1480.0,2021/2021,Manual,51900.0,Hatch,Flex,3820.0,,Cinza,Hidráulica,2376.0,46.0,1636.0,Fiat,1.0,Fiat Uno,5.0,955.0,280.0,48.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/fiat/uno/2021/attractive-1-0/detalhes/7533902?page=detail&sort=0,153.0
1484.0,2022/2023,Automática,104990.0,Hatch,Flex,4448.0,10.1,Azul,Elétrica,2700.0,47.042,1807.0,Chevrolet,1.4,Chevrolet Cruze Sport6,5.0,1331.0,290.0,52.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/cruze-sport6/2023/rs-1-4-turbo-aut/detalhes/11629533?page=detail&sort=0,214.0
1493.0,2022/2022,Automática,112190.0,,Flex,4675.0,9.4,Cinza,Elétrica,2650.0,39.024,1814.0,CAOA Chery,1.5,CAOA Chery Arrizo 6 Pro,5.0,1364.0,570.0,48.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/caoa-chery/arrizo-6-pro/2022/pro-1-5-turbo-aut/detalhes/9683391?page=detail&sort=0,190.0
1470.0,2022/2023,Manual,66490.0,Hatch,Flex,4015.0,13.4,Branco,Elétrica,2530.0,60.218,1720.0,Hyundai,1.0,Hyundai HB20,5.0,993.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/hyundai/hb20/2023/comfort-1-0-flex/detalhes/11629865?page=detail&sort=0,158.0
1534.0,2021/2022,Automática,80190.0,SUV,Flex,4170.0,11.2,Cinza,Elétrica,2600.0,38.657,1714.0,Citroën,1.6,Citroën C4 Cactus,5.0,1204.0,320.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/citroen/c4-cactus/2022/1-6-feel-aut-flex/detalhes/9688024?page=detail&sort=0,185.0
1480.0,2021/2021,Manual,47990.0,Hatch,Flex,3820.0,,Branco,Hidráulica,2376.0,42.963,1636.0,Fiat,1.0,Fiat Uno,5.0,955.0,280.0,48.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/fiat/uno/2021/attractive-1-0/detalhes/9696151?page=detail&sort=0,153.0
1484.0,2021/2022,Automática,102990.0,Hatch,Flex,4448.0,11.1,Prata,Elétrica,2700.0,45.551,1807.0,Chevrolet,1.4,Chevrolet Cruze Sport6,5.0,1310.0,290.0,52.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/cruze-sport6/2022/lt-1-4-16v-ecotec-aut-flex/detalhes/11629869?page=detail&sort=0,
1635.0,2022/2022,Automática,96990.0,SUV,Flex,4290.0,9.8,Prata,Elétrica,2590.0,42.0,1780.0,Hyundai,1.6,Hyundai Creta,5.0,1359.0,431.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/hyundai/creta/2022/action-1-6/detalhes/11629868?page=detail&sort=0,172.0
1470.0,2022/2023,Manual,70190.0,Hatch,Flex,4015.0,13.4,Cinza,Elétrica,2530.0,42.877,1720.0,Hyundai,1.0,Hyundai HB20,5.0,993.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/hyundai/hb20/2023/comfort-1-0-flex/detalhes/9696172?page=detail&sort=0,158.0
1475.0,2022/2023,Manual,56990.0,Hatch,Flex,3892.0,13.3,Branco,Hidráulica,2467.0,58.693,1893.0,Volkswagen,1.0,Volkswagen Gol,5.0,901.0,285.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/volkswagen/gol/2023/1-0-12v-flex/detalhes/11629871?page=detail&sort=0,162.0
1730.0,2022/2022,Automática,124590.0,Picapes,Flex,4945.0,9.7,Branco,Elétrica,2990.0,41.341,1845.0,Fiat,1.3,Fiat Toro,5.0,1660.0,937.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/fiat/toro/2022/freedom-1-3-turbo-flex-aut/detalhes/9696186?page=detail&sort=0,199.0
1702.0,2022/2023,Automática,107990.0,SUV,Flex,4268.0,,Preto,Elétrica,2570.0,46.61,1805.0,Jeep,1.3,Jeep Renegade,5.0,1468.0,320.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/jeep/renegade/2023/longitude-t270-1-3-turbo-4x2/detalhes/11629874?page=detail&sort=0,208.0
1475.0,2022/2023,Manual,56990.0,Hatch,Flex,3892.0,13.3,Branco,Hidráulica,2467.0,47.611,1893.0,Volkswagen,1.0,Volkswagen Gol,5.0,901.0,285.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/volkswagen/gol/2023/1-0-12v-flex/detalhes/11629886?page=detail&sort=0,162.0
1470.0,2022/2022,Manual,65690.0,Hatch,Flex,3940.0,13.1,Branco,Elétrica,2530.0,39.567,1720.0,Hyundai,1.0,Hyundai HB20,5.0,989.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/hyundai/hb20/2022/vision-1-0/detalhes/9696189?page=detail&sort=0,161.0
1568.0,2021/2021,Automática,122090.0,SUV,Flex,4199.0,,Azul,Elétrica,2651.0,15.403,1760.0,Volkswagen,250.0,Volkswagen T-Cross,5.0,1250.0,420.0,52.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/volkswagen/t-cross/2021/1-4-tsi-highline-aut-flex/detalhes/9703486?page=detail&sort=0,198.0
1470.0,2022/2023,Manual,66490.0,Hatch,Flex,4015.0,13.4,Cinza,Elétrica,2530.0,65.073,1720.0,Hyundai,1.0,Hyundai HB20,5.0,993.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/hyundai/hb20/2023/comfort-1-0-flex/detalhes/11629887?page=detail&sort=0,158.0
1464.0,2021/2022,Automática,66890.0,Sedan,Flex,4213.0,,Prata,Hidráulica,2467.0,68.828,1656.0,Volkswagen,1.6,Volkswagen Voyage,5.0,1058.0,480.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/volkswagen/voyage/2022/1-6-msi-aut-flex/detalhes/9753584?page=detail&sort=0,179.0
1590.0,2022/2022,Automática,101990.0,SUV,Flex,4310.0,11.4,Vermelho,Elétrica,2610.0,53.35,1760.0,Nissan,1.6,Nissan Kicks,5.0,1136.0,432.0,41.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/nissan/kicks/2022/advance-1-6/detalhes/11629892?page=detail&sort=0,175.0
1626.0,2022/2023,Automática,119990.0,SUV,Flex,4270.0,,Prata,Elétrica,2570.0,44.228,1791.0,Chevrolet,1.2,Chevrolet Tracker,5.0,1271.0,393.0,44.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/tracker/2023/premier-1-2-turbo-aut/detalhes/9779543?page=detail&sort=0,185.0
1702.0,2022/2023,Automática,117990.0,SUV,Flex,4268.0,,Cinza,Elétrica,2570.0,42.359,1805.0,Jeep,1.3,Jeep Renegade,5.0,1468.0,320.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/jeep/renegade/2023/longitude-t270-1-3-turbo-4x2/detalhes/9779544?page=detail&sort=0,208.0
1788.0,2015/2015,Manual,106900.0,Picapes,Flex,5347.0,,Cinza,Suspensão,3096.0,121.493,1882.0,Chevrolet,2.5,Chevrolet S10 Cabine Dupla,5.0,1979.0,,80.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/s10-cabine-dupla/2015/s10-ltz-2-5-4x2-cab-dupla-flex/detalhes/11461393?page=detail&sort=0,163.0
1626.0,2022/2023,Automática,119990.0,SUV,Flex,4270.0,,Branco,Elétrica,2570.0,43.643,1791.0,Chevrolet,1.2,Chevrolet Tracker,5.0,1271.0,393.0,44.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/tracker/2023/premier-1-2-turbo-aut/detalhes/9779567?page=detail&sort=0,185.0
1474.0,2017/2018,Manual,52990.0,Hatch,Flex,3930.0,12.9,Branco,Suspensão,2528.0,69.0,1705.0,Chevrolet,1.0,Chevrolet Onix,5.0,1011.0,289.0,54.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/onix/2018/1-0-joy-spe-4/detalhes/11099803?page=detail&sort=0,
1476.0,2022/2023,Automática,98390.0,Hatch,Flex,4163.0,,Branco,Elétrica,2551.0,6.889,1730.0,Chevrolet,1.0,Chevrolet Onix,5.0,1085.0,275.0,44.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/onix/2023/ltz-1-0-turbo-aut/detalhes/11456710?page=detail&sort=0,185.0
1696.0,2020/2021,Automática,91090.0,SUV,Flex,4232.0,,Branco,Hidráulica,2570.0,56.709,1798.0,Jeep,1.8,Jeep Renegade,5.0,1465.0,320.0,60.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/jeep/renegade/2021/longitude-1-8-4x2-aut-flex/detalhes/11468256?page=detail&sort=0,180.0
1830.0,2022/2023,Automática,194590.0,Picapes,Flex,5260.0,,Branco,Hidráulica,3150.0,53.324,1850.0,Nissan,2.3,Nissan Frontier,5.0,2157.0,1054.0,73.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/nissan/frontier/2023/se-cd-4x4-2-3-bi-tb-diesel-aut/detalhes/11468316?page=detail&sort=0,
1472.0,2020/2021,Automática,72890.0,Hatch,Flex,3975.0,,Branco,Suspensão,2541.0,47.908,1702.0,Peugeot,1.6,Peugeot 208,5.0,1053.0,285.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/peugeot/208/2021/active-pack-1-6-flex-aut/detalhes/11468431?page=detail&sort=0,195.0
1696.0,2019/2020,Automática,89090.0,SUV,Flex,4232.0,9.5,Cinza,Elétrica,2570.0,49.47,1798.0,Jeep,1.8,Jeep Renegade,5.0,1465.0,273.0,60.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/jeep/renegade/2020/longitude-1-8-4x2-aut-flex/detalhes/11468435?page=detail&sort=0,180.0
1493.0,2022/2022,Automática,111390.0,,Flex,4675.0,9.4,Cinza,Elétrica,2650.0,39.024,1814.0,CAOA Chery,1.5,CAOA Chery Arrizo 6 Pro,5.0,1364.0,570.0,48.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/caoa-chery/arrizo-6-pro/2022/pro-1-5-turbo-aut/detalhes/11468437?page=detail&sort=0,190.0
1619.0,2021/2022,Automática,107390.0,,Flex,4379.0,11.1,Prata,Elétrica,2673.0,49.33,1813.0,Renault,1.3,Renault Captur,5.0,1366.0,437.0,50.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/renault/captur/2022/iconic-1-3-turbo-cvt/detalhes/11514088?page=detail&sort=0,12.0
1619.0,2022/2023,Automática,113690.0,,Flex,4379.0,11.1,Branco,Elétrica,2673.0,44.668,1813.0,Renault,1.3,Renault Captur,5.0,1366.0,437.0,50.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/renault/captur/2023/intense-1-3-turbo-flex-aut/detalhes/11468842?page=detail&sort=0,12.0
1685.0,2022/2023,Automática,169890.0,SUV,Gasolina,4405.0,,Cinza,Elétrica,2670.0,41.08,1805.0,Mitsubishi,1.5,Mitsubishi Eclipse Cross,5.0,1605.0,473.0,60.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/mitsubishi/eclipse-cross/2023/1-5-turbo-hpe-s-s-awc-aut/detalhes/11515919?page=detail&sort=0,
1702.0,2022/2022,Automática,103990.0,SUV,Flex,4268.0,,Prata,Elétrica,2570.0,40.614,1805.0,Jeep,1.3,Jeep Renegade,5.0,1476.0,320.0,55.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/jeep/renegade/2022/longitude-1-3-turbo-4x2/detalhes/11515947?page=detail&sort=0,209.0
1696.0,2021/2021,Automática,92290.0,SUV,Flex,4232.0,,Branco,Hidráulica,2570.0,52.595,1798.0,Jeep,1.8,Jeep Renegade,5.0,1465.0,320.0,60.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/jeep/renegade/2021/longitude-1-8-4x2-aut-flex/detalhes/11518127?page=detail&sort=0,180.0
1493.0,2022/2023,Automática,106990.0,SUV,Flex,4266.0,12.1,Azul,Elétrica,2566.0,42.116,1757.0,Volkswagen,1.0,Volkswagen Nivus,5.0,1199.0,415.0,52.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/volkswagen/nivus/2023/comfortline-200-tsi/detalhes/11539858?page=detail&sort=0,184.0
1474.0,2019/2020,Manual,55000.0,Hatch,Flex,3930.0,12.9,Prata,Suspensão,2528.0,85.0,1705.0,Chevrolet,1.0,Chevrolet Onix,5.0,1012.0,289.0,54.0,https://www.mobiauto.com.br/comprar/carros/ma-timon/chevrolet/onix/2020/1-0-joy-spe-4/detalhes/11562841?page=detail&sort=0,
1586.0,2023/2023,Manual,74290.0,Hatch,Flex,3981.0,12.9,Preto,Elétrica,2540.0,9.439,1733.0,Citroën,1.0,Citroën C3,5.0,1056.0,315.0,47.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/citroen/c3/2023/live-pack-1-0-flex/detalhes/11576003?page=detail&sort=0,160.0
1568.0,2020/2021,Automática,109090.0,SUV,Flex,4199.0,,Vermelho,Elétrica,2651.0,31.0,1760.0,Volkswagen,200.0,Volkswagen T-Cross,5.0,1250.0,420.0,52.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/volkswagen/t-cross/2021/1-0-200-tsi-comfortline-aut-flex/detalhes/11608960?page=detail&sort=0,179.0
1470.0,2022/2023,Manual,75290.0,Sedan,Flex,4325.0,13.2,Preto,Elétrica,2530.0,57.584,1720.0,Hyundai,1.0,Hyundai HB20S,5.0,1019.0,475.0,50.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/hyundai/hb20s/2023/comfort-1-0-flex/detalhes/11611054?page=detail&sort=0,159.0
1525.0,2019/2020,Manual,60190.0,Hatch,Flex,3941.0,12.9,Prata,Suspensão,2490.0,50.286,1774.0,Ford,1.5,Ford Ka,5.0,1064.0,257.0,51.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/ford/ka/2020/1-5-se-flex/detalhes/11611085?page=detail&sort=0,
1470.0,2022/2022,Manual,72490.0,Sedan,Flex,4260.0,,Preto,Elétrica,2530.0,58.527,1720.0,Hyundai,1.0,Hyundai HB20S,5.0,1015.0,475.0,50.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/hyundai/hb20s/2022/evolution-bluelink-1-0/detalhes/11611300?page=detail&sort=0,162.0
1570.0,2022/2023,Manual,60990.0,Sedan,Diesel,4350.0,,Branco,Eletro,2635.0,53.98,1730.0,Renault,1.0,Renault Logan,5.0,1035.0,510.0,50.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/renault/logan/2023/zen-1-0-12v-sce-flex/detalhes/11615881?page=detail&sort=0,162.0
1476.0,2022/2023,Manual,75490.0,Hatch,Flex,4163.0,,Preto,Elétrica,2551.0,43.116,1730.0,Chevrolet,1.0,Chevrolet Onix,5.0,1037.0,275.0,44.0,https://www.mobiauto.com.br/comprar/carros/pi-teresina/chevrolet/onix/2023/lt-1-0/detalhes/11612337?page=detail&sort=0,167.0
