altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1635.0,2019/2019,Automática,95900.0,SUV,Flex,4270.0,10.1,Preto,Elétrica,2590.0,55.0,1780.0,Hyundai,2.0,Hyundai Creta,5.0,1399.0,431.0,55.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/hyundai/creta/2019/prestige-2-0-aut-flex/detalhes/9274741?page=detail&sort=0,
1568.0,2020/2020,Automática,92900.0,SUV,Flex,4199.0,,Marrom,Suspensão,2651.0,30.0,1760.0,Volkswagen,1.0,Volkswagen T-Cross,5.0,1250.0,420.0,,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/volkswagen/t-cross/2020/1-0-200-tsi/detalhes/9275111?page=detail&sort=0,
1472.0,2020/2020,Manual,69500.0,Sedan,Flex,4482.0,11.9,Prata,Suspensão,2651.0,114.36,1751.0,Volkswagen,1.6,Volkswagen Virtus,5.0,1139.0,521.0,52.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/volkswagen/virtus/2020/1-6-msi-16v-flex/detalhes/9269596?page=detail&sort=0,189.0
1525.0,2019/2019,Manual,54990.0,Sedan,Flex,4275.0,12.9,Preto,Suspensão,2490.0,35.45,1774.0,Ford,1.5,Ford Ka Sedan,5.0,1072.0,445.0,51.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/ford/ka-sedan/2019/se-1-5-12v-flex/detalhes/9270931?page=detail&sort=0,
1484.0,2014/2014,Manual,41990.0,Hatch,Flex,3930.0,,Branco,Suspensão,2528.0,91.59,1705.0,Chevrolet,1.0,Chevrolet Onix,5.0,1019.0,280.0,54.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/onix/2014/1-0-lt-spe-4/detalhes/9271460?page=detail&sort=0,
1658.0,2018/2018,Automática,75900.0,SUV,Flex,4232.0,9.5,Preto,Suspensão,2570.0,55.0,1798.0,Jeep,1.7,Jeep Renegade,5.0,1445.0,320.0,60.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/jeep/renegade/2018/1-8-4x2-aut-flex-pcd/detalhes/9289070?page=detail&sort=0,180.0
1693.0,2021/2021,Automática,83900.0,SUV,Flex,4269.0,10.3,Prata,Elétrica,2521.0,34.0,1765.0,Ford,1.5,Ford EcoSport,5.0,1297.0,356.0,52.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/ford/ecosport/2021/freestyle-1-5-aut-flex/detalhes/9289529?page=detail&sort=0,
1470.0,2022/2022,Manual,64900.0,Hatch,Flex,3940.0,13.1,Branco,Elétrica,2530.0,42.0,1720.0,Hyundai,1.0,Hyundai HB20,5.0,989.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/hyundai/hb20/2022/vision-1-0/detalhes/9289959?page=detail&sort=0,161.0
1844.0,2018/2018,Automática,175900.0,SUV,Diesel,4887.0,,Prata,Suspensão,2845.0,116.0,1902.0,Chevrolet,2.8,Chevrolet Trailblazer,7.0,2161.0,205.0,76.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/trailblazer/2018/2-8-ctdi-ltz-7l-4wd/detalhes/9290303?page=detail&sort=0,
1476.0,2023/2023,Manual,79900.0,Hatch,Flex,4163.0,,Vermelho,Elétrica,2551.0,0.0,1730.0,Chevrolet,1.0,Chevrolet Onix,5.0,1037.0,275.0,44.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/onix/2023/lt-1-0/detalhes/9289812?page=detail&sort=0,167.0
1635.0,2019/2019,Automática,85900.0,SUV,Flex,4270.0,10.1,Preto,Elétrica,2590.0,68.0,1780.0,Hyundai,1.6,Hyundai Creta,5.0,1296.0,431.0,55.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/hyundai/creta/2019/attitude-1-6-aut-flex-pcd/detalhes/9291978?page=detail&sort=0,
1470.0,2015/2015,Manual,45900.0,Hatch,Flex,3900.0,11.8,Branco,Hidráulica,2500.0,70.0,1680.0,Hyundai,1.0,Hyundai HB20,5.0,953.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/hyundai/hb20/2015/1-0-comfort-plus-flex/detalhes/9292142?page=detail&sort=0,14.0
1476.0,2021/2021,Manual,64900.0,Hatch,Flex,4163.0,11.2,Preto,Elétrica,2551.0,69.0,1731.0,Chevrolet,1.0,Chevrolet Onix,5.0,1075.0,291.0,44.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/onix/2021/lt-1-0-ii-flex/detalhes/9293088?page=detail&sort=0,16.0
1525.0,2019/2019,Manual,52900.0,Hatch,Flex,3941.0,12.9,Branco,Suspensão,2490.0,54.6,1774.0,Ford,1.5,Ford Ka,5.0,1064.0,257.0,51.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/ford/ka/2019/1-5-se-16v-flex/detalhes/9293216?page=detail&sort=0,
