altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1470.0,2017/2017,Manual,49000.0,Hatch,Flex,3920.0,12.5,Preto,Hidráulica,2500.0,72.802,1680.0,Hyundai,1.0,Hyundai HB20,5.0,990.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/hyundai/hb20/2017/1-0-comfort-flex/detalhes/6600846?page=detail&sort=0,158.0
1536.0,2015/2015,Manual,38000.0,Hatch,Flex,4060.0,11.9,Prata,Suspensão,2590.0,171.0,1733.0,Renault,1.0,Renault Sandero,5.0,1013.0,320.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/renault/sandero/2015/expression-1-0-16v-flex/detalhes/7066510?page=detail&sort=0,160.0
1480.0,2012/2013,Manual,34900.0,Hatch,Flex,3770.0,,Branco,Suspensão,2376.0,89.0,1636.0,Fiat,1.4,Fiat Uno,5.0,925.0,,48.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/uno/2013/economy-1-4-8v-flex-4p/detalhes/7207844?page=detail&sort=0,170.0
1510.0,2020/2020,Manual,58900.0,Hatch,Flex,3884.0,11.9,Preto,Suspensão,2460.0,72.0,1695.0,Toyota,1.5,Toyota Etios,5.0,1003.0,270.0,45.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/toyota/etios/2020/x-plus-1-5-aut-flex/detalhes/6104689?page=detail&sort=0,
1579.0,2022/2023,Automática,115900.0,SUV,Flex,4099.0,,Azul,Elétrica,2532.0,29.947,1774.0,Fiat,1.0,Fiat Pulse,5.0,1237.0,370.0,47.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/fiat/pulse/2023/impetus-200-turbo-flex-aut/detalhes/8889292?page=detail&sort=0,189.0
1470.0,2012/2012,Manual,0.0,Sedan,Flex,4620.0,,Prata,Suspensão,2700.0,1.0,1810.0,Renault,2.0,Renault Fluence,5.0,1369.0,530.0,60.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/renault/fluence/2012/2-0-16v-dynamique-flex/detalhes/8817178?page=detail&sort=0,200.0
1543.0,2013/2013,Manual,49999.0,Hatch,Flex,3823.0,,Prata,Suspensão,2465.0,1.0,1641.0,Volkswagen,1.0,Volkswagen Fox,5.0,1009.0,260.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/volkswagen/fox/2013/1-0-tec-flex-4p/detalhes/8817334?page=detail&sort=0,158.0
1570.0,2012/2012,Automática,39900.0,SW & Perua,Flex,4180.0,,Prata,Suspensão,2600.0,174.0,1690.0,Nissan,1.8,Nissan Livina,5.0,1193.0,449.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-sao-goncalo-do-amarante/nissan/livina/2012/sl-1-8-16v-flex-aut/detalhes/8458812?page=detail&sort=0,181.0
1525.0,2016/2016,Manual,45000.0,Sedan,Flex,4254.0,11.5,Preto,Suspensão,2491.0,177.0,1695.0,Ford,1.5,Ford Ka Sedan,5.0,1048.0,445.0,52.0,https://www.mobiauto.com.br/comprar/carros/rn-sao-goncalo-do-amarante/ford/ka-sedan/2016/se-plus-1-5-16v-flex/detalhes/8458771?page=detail&sort=0,
1495.0,2014/2014,Automática,65900.0,Hatch,Flex,4300.0,,Branco,Suspensão,2650.0,57.5,1780.0,Hyundai,1.8,Hyundai i30,5.0,1210.0,378.0,53.0,https://www.mobiauto.com.br/comprar/carros/rn-sao-goncalo-do-amarante/hyundai/i30/2014/i30-1-8-16v-auto/detalhes/8458706?page=detail&sort=0,
1470.0,2018/2018,Manual,54900.0,Hatch,Flex,3920.0,12.5,Preto,Elétrica,2500.0,101.0,1680.0,Hyundai,1.0,Hyundai HB20,5.0,990.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-sao-goncalo-do-amarante/hyundai/hb20/2018/1-0-comfort-flex/detalhes/8458656?page=detail&sort=0,158.0
1506.0,2016/2016,Manual,54900.0,Sedan,Flex,4492.0,12.4,Prata,Suspensão,2600.0,107.0,1695.0,Nissan,1.6,Nissan Versa,5.0,1088.0,460.0,41.0,https://www.mobiauto.com.br/comprar/carros/rn-sao-goncalo-do-amarante/nissan/versa/2016/1-6-16v-unique-flex/detalhes/8458620?page=detail&sort=0,
1714.0,2021/2021,Automática,134900.0,SUV,Diesel,4232.0,,Branco,Hidráulica,2570.0,37.5,1805.0,Jeep,2.0,Jeep Renegade,5.0,1641.0,320.0,60.0,https://www.mobiauto.com.br/comprar/carros/rn-sao-goncalo-do-amarante/jeep/renegade/2021/moab-2-0-tdi-4x4-aut/detalhes/8458538?page=detail&sort=0,
1475.0,2021/2021,Manual,49850.0,Hatch,Flex,3892.0,13.3,Branco,Hidráulica,2467.0,100.0,1893.0,Volkswagen,1.0,Volkswagen Gol,5.0,901.0,285.0,55.0,https://www.mobiauto.com.br/comprar/carros/rn-sao-goncalo-do-amarante/volkswagen/gol/2021/1-0-12v-flex/detalhes/8458493?page=detail&sort=0,166.0
1834.0,2014/2014,Automática,125900.0,Picapes,Diesel,5254.0,,Branco,Suspensão,3095.0,134.0,1954.0,Volkswagen,2.0,Volkswagen Amarok,5.0,2073.0,,80.0,https://www.mobiauto.com.br/comprar/carros/rn-sao-goncalo-do-amarante/volkswagen/amarok/2014/2-0-cd-4x4-tdi-highline-aut/detalhes/8458424?page=detail&sort=0,
1690.0,2015/2015,Manual,59900.0,SUV,Flex,4315.0,9.9,Preto,Suspensão,2673.0,130.0,1822.0,Renault,2.0,Renault Duster,5.0,1276.0,475.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-sao-goncalo-do-amarante/renault/duster/2015/2-0-16v-tech-road-ii-flex/detalhes/8458349?page=detail&sort=0,176.0
1474.0,2020/2020,Manual,54900.0,Hatch,Flex,3930.0,12.9,Branco,Suspensão,2528.0,81.339,1705.0,Chevrolet,1.0,Chevrolet Onix,5.0,1012.0,289.0,54.0,https://www.mobiauto.com.br/comprar/carros/rn-sao-goncalo-do-amarante/chevrolet/onix/2020/1-0-joy-spe-4/detalhes/9201690?page=detail&sort=0,
1701.0,2015/2015,Manual,49000.0,Monovolume,Flex,3955.0,,Dourado,Suspensão,2511.0,88.0,1698.0,Fiat,1.4,Fiat Idea,5.0,1197.0,380.0,48.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/idea/2015/attractive-1-4-8v-flex/detalhes/9621043?page=detail&sort=0,159.0
1525.0,2020/2020,Manual,61600.0,Hatch,Flex,3941.0,13.4,Preto,Elétrica,2490.0,58.0,1774.0,Ford,1.0,Ford Ka,5.0,1037.0,257.0,51.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/ford/ka/2020/1-0-se-flex/detalhes/9621165?page=detail&sort=0,
1470.0,2017/2017,Manual,61500.0,Hatch,Flex,3920.0,12.5,Dourado,Hidráulica,2500.0,1.0,1680.0,Hyundai,1.0,Hyundai HB20,5.0,990.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/hyundai/hb20/2017/1-0-comfort-style-flex/detalhes/9621329?page=detail&sort=0,158.0
1521.0,2018/2018,Manual,63900.0,Picapes,Flex,4474.0,10.8,Branco,Suspensão,2752.0,1.0,1713.0,Volkswagen,1.6,Volkswagen Saveiro,2.0,1025.0,,55.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/volkswagen/saveiro/2018/robust-1-6-msi-cs-flex/detalhes/9621430?page=detail&sort=0,174.0
1543.0,2014/2014,Manual,49700.0,Hatch,Flex,3823.0,,Azul,Suspensão,2465.0,1.0,1641.0,Volkswagen,1.0,Volkswagen Fox,5.0,1009.0,260.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/volkswagen/fox/2014/1-0-tec-flex-4p/detalhes/9621523?page=detail&sort=0,158.0
1702.0,2022/2022,Automática,108990.0,SUV,Flex,4268.0,,Cinza,Elétrica,2570.0,61.158,1805.0,Jeep,1.3,Jeep Renegade,5.0,1476.0,320.0,55.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/jeep/renegade/2022/longitude-1-3-turbo-4x2/detalhes/9774092?page=detail&sort=0,209.0
1476.0,2021/2022,Manual,72990.0,Hatch,Flex,4163.0,,Azul,Elétrica,2551.0,58.0,1731.0,Chevrolet,1.0,Chevrolet Onix,5.0,1075.0,291.0,44.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/chevrolet/onix/2022/lt-1-0-flex/detalhes/11273678?page=detail&sort=0,
1650.0,2019/2019,Automática,119900.0,SUV,Diesel,4416.0,,Azul,Suspensão,2636.0,59.423,1819.0,Jeep,2.0,Jeep Compass,5.0,1703.0,410.0,60.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/jeep/compass/2019/2-0-tdi-longitude-4wd-aut/detalhes/11292216?page=detail&sort=0,
1690.0,2014/2014,Automática,55900.0,SUV,Flex,4315.0,8.5,Prata,Suspensão,2673.0,95.38,1822.0,Renault,2.0,Renault Duster,5.0,1294.0,475.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/renault/duster/2014/2-0-16v-dynamique-flexaut/detalhes/11292217?page=detail&sort=0,170.0
1834.0,2019/2019,Automática Sequencial,169000.0,Picapes,Diesel,5254.0,,Branco,Suspensão,3097.0,106.7,1944.0,Volkswagen,3.0,Volkswagen Amarok,,,,,https://www.mobiauto.com.br/comprar/carros/rn-natal/volkswagen/amarok/2019/3-0-cd-4x4-tdi-highline-aut/detalhes/11292232?page=detail&sort=0,
1590.0,2020/2020,Automática,79900.0,SUV,Flex,4295.0,11.1,Prata,Suspensão,2610.0,78.89,1760.0,Nissan,1.6,Nissan Kicks,5.0,1109.0,432.0,41.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/nissan/kicks/2020/1-6-s-flex/detalhes/11292264?page=detail&sort=0,
1700.0,2022/2022,Automática,219900.0,,Diesel,4769.0,,Branco,Elétrica,2794.0,36.044,1859.0,Jeep,2.0,Jeep Commander,7.0,1908.0,661.0,61.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/jeep/commander/2022/overland-td380-diesel-4x4-aut/detalhes/8932461?page=detail&sort=0,
1660.0,2015/2016,Automática,145500.0,SUV,Gasolina,4370.0,,Azul,Suspensão,2660.0,36.763,1900.0,Land Rover,2.0,Land Rover Range Rover Evoque,5.0,1690.0,420.0,57.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/land-rover/range-rover-evoque/2016/2-0-td4-se-4wd/detalhes/9390344?page=detail&sort=0,
1701.0,2012/2012,Manual,33990.0,Monovolume,Flex,3955.0,,Prata,Suspensão,2511.0,166.0,1698.0,Fiat,1.4,Fiat Idea,5.0,1197.0,380.0,48.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/idea/2012/attractive-1-4-8v-flex/detalhes/11292245?page=detail&sort=0,159.0
1746.0,2019/2019,Automática,116900.0,Picapes,Diesel,4915.0,,Branco,Suspensão,2990.0,92.0,1844.0,Fiat,2.0,Fiat Toro,5.0,1871.0,,60.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/toro/2019/2-0-tdi-freedom-auto-4wd-diesel/detalhes/11292220?page=detail&sort=0,
1529.0,2020/2020,Manual,45990.0,Sedan,Flex,4349.0,,Branco,Suspensão,2635.0,70.0,1733.0,Renault,1.0,Renault Logan,5.0,1019.0,510.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/renault/logan/2020/authentique-1-0-12v-sce-flex/detalhes/9824129?page=detail&sort=0,162.0
1470.0,2019/2020,Automática,70900.0,Sedan,Flex,4474.0,,Prata,Suspensão,2600.0,95.244,1730.0,Chevrolet,1.0,Chevrolet Onix Plus,5.0,,469.0,44.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/chevrolet/onix-plus/2020/1-0-lt-turbo-flex/detalhes/10622715?page=detail&sort=0,
1503.0,2023/2023,Manual,74900.0,Hatch,Flex,3998.0,14.1,Branco,Elétrica,2521.0,1.0,1724.0,Fiat,1.0,Fiat Argo,5.0,1077.0,300.0,48.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/argo/2023/drive-1-0-flex/detalhes/11443624?page=detail&sort=0,157.0
1655.0,2013/2014,Automática,66900.0,SUV,Flex,4410.0,,Preto,Suspensão,2640.0,116.534,1820.0,Hyundai,2.0,Hyundai ix35,5.0,1492.0,591.0,58.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/hyundai/ix35/2014/2-0l-16v-flex-aut/detalhes/11357581?page=detail&sort=0,
1690.0,2012/2012,Manual,49990.0,SUV,Flex,4315.0,,Prata,Suspensão,2673.0,196.503,1822.0,Renault,1.6,Renault Duster,5.0,1258.0,475.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/renault/duster/2012/1-6-16v-dynamique-flex/detalhes/11473454?page=detail&sort=0,165.0
1545.0,2022/2023,Automática,132800.0,SUV,Flex,4427.0,11.3,Cinza,Elétrica,2533.0,25.427,1774.0,Fiat,1.3,Fiat Fastback,5.0,1304.0,516.0,47.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/fastback/2023/limited-edition-powered-by-abarth-flex-aut/detalhes/9725679?page=detail&sort=0,210.0
1614.0,2014/2014,Automática,51000.0,SW & Perua,Flex,4360.0,,Branco,Suspensão,2620.0,164.0,1735.0,Chevrolet,1.8,Chevrolet Spin,7.0,1255.0,162.0,53.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/chevrolet/spin/2014/ltz-7s-1-8-flex-aut/detalhes/11549717?page=detail&sort=0,
1740.0,2008/2008,Manual,47500.0,SUV,Gasolina,4215.0,,Preto,Suspensão,2480.0,175.58,1780.0,Chevrolet,2.0,Chevrolet Tracker,5.0,1540.0,275.0,66.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/chevrolet/tracker/2008/2-0-4x4-16v/detalhes/11549654?page=detail&sort=0,
1714.0,2018/2019,Automática,117900.0,SUV,Diesel,4232.0,,Vermelho,Hidráulica,2570.0,66.282,1798.0,Jeep,2.0,Jeep Renegade,5.0,1674.0,260.0,60.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/jeep/renegade/2019/trailhawk-2-0-tdi-4x4-aut/detalhes/8889537?page=detail&sort=0,
1590.0,2023/2024,CVT,129900.0,SUV,Flex,4310.0,11.6,Cinza,Elétrica,2610.0,6.0,1760.0,Nissan,1.6,Nissan Kicks,5.0,1122.0,432.0,41.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/nissan/kicks/2024/sense-cvt-1-6-flex/detalhes/11066038?page=detail&sort=0,
1552.0,2016/2017,Manual,49890.0,Hatch,Flex,3868.0,,Bege,Suspensão,2467.0,96.572,1660.0,Volkswagen,1.0,Volkswagen Fox,5.0,1052.0,270.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/volkswagen/fox/2017/1-0-mpi-trendline-flex/detalhes/11391402?page=detail&sort=0,158.0
1525.0,2019/2020,Manual,51900.0,Hatch,Flex,3941.0,13.4,Branco,Elétrica,2490.0,45.546,1774.0,Ford,1.0,Ford Ka,5.0,1037.0,257.0,51.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/ford/ka/2020/1-0-se-flex/detalhes/11282338?page=detail&sort=0,
1619.0,2022/2023,Automática,113900.0,,Flex,4379.0,11.1,Azul,Elétrica,2673.0,20.704,1813.0,Renault,1.3,Renault Captur,5.0,1366.0,437.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/renault/captur/2023/iconic-1-3-tb-16v-flex-5p-aut/detalhes/11567254?page=detail&sort=0,12.0
1474.0,2019/2019,Manual,49000.0,Hatch,Flex,3930.0,12.9,Branco,Elétrica,2528.0,106.0,1705.0,Chevrolet,1.0,Chevrolet Onix,5.0,1012.0,289.0,54.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/chevrolet/onix/2019/1-0-joy-spe-4/detalhes/11580595?page=detail&sort=0,
1665.0,2016/2017,Automática,92990.0,SUV,Flex,4480.0,,Prata,Suspensão,2670.0,63.503,1855.0,Kia,2.0,Kia Sportage,5.0,1570.0,868.0,62.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/kia/sportage/2017/ex-2-0-flex-aut-p786/detalhes/11593615?page=detail&sort=0,
1475.0,2019/2019,CVT,95990.0,Sedan,Flex,4620.0,11.4,Preto,Suspensão,2700.0,65.8,1775.0,Toyota,1.8,Toyota Corolla,5.0,1295.0,470.0,60.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/toyota/corolla/2019/1-8-gli-multidrive-18-19/detalhes/11593646?page=detail&sort=0,
1714.0,2010/2010,Manual,0.0,SUV,Flex,4058.0,,Prata,Suspensão,2450.0,1.0,1680.0,Mitsubishi,2.0,Mitsubishi Pajero TR4,5.0,1435.0,500.0,72.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/mitsubishi/pajero-tr4/2010/2-0-16v-flex/detalhes/10612125?page=detail&sort=0,
1473.0,2015/2015,Automática,79900.0,Sedan,Gasolina,4644.0,,Branco,Suspensão,2651.0,1.0,1778.0,Volkswagen,2.0,Volkswagen Jetta,5.0,1375.0,510.0,55.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/volkswagen/jetta/2015/2-0-tsi-highline-dsg/detalhes/10611872?page=detail&sort=0,
1525.0,2018/2018,Manual,46900.0,Hatch,Flex,3886.0,13.5,Prata,Suspensão,2491.0,65.0,1695.0,Ford,1.0,Ford Ka,5.0,1007.0,257.0,52.0,https://www.mobiauto.com.br/comprar/carros/rn-sao-goncalo-do-amarante/ford/ka/2018/1-0-se-flex/detalhes/10660213?page=detail&sort=0,
1746.0,2018/2019,Automática,118900.0,Picapes,Diesel,4915.0,,Vermelho,Suspensão,2990.0,109.0,1844.0,Fiat,2.0,Fiat Toro,5.0,1871.0,,60.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/fiat/toro/2019/volcano-2-0-diesel-at9-4x4/detalhes/10740822?page=detail&sort=0,
1660.0,2022/2022,Automática,359990.0,SUV,Gasolina,4370.0,,Branco,Suspensão,2660.0,27.0,1985.0,Land Rover,2.0,Land Rover Range Rover Evoque,5.0,1655.0,575.0,68.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/land-rover/range-rover-evoque/2022/hse-r-dynamic-p250-awd-aut/detalhes/7456792?page=detail&sort=0,
1480.0,2013/2013,Automática,59000.0,Sedan,Flex,4540.0,,Prata,Suspensão,2600.0,116.0,1760.0,Toyota,1.8,Toyota Corolla,5.0,1255.0,470.0,60.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/toyota/corolla/2013/sedan-1-8-dual-vvt-i-gli-aut-flex/detalhes/10922431?page=detail&sort=0,
1536.0,2017/2018,Manual,41900.0,Hatch,Flex,4060.0,14.2,Branco,Suspensão,2590.0,69.0,1733.0,Renault,1.0,Renault Sandero,5.0,1011.0,320.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/renault/sandero/2018/expression-1-0-12v-sce-flex/detalhes/9772231?page=detail&sort=0,160.0
1470.0,2020/2020,Manual,63000.0,Sedan,Flex,4260.0,12.8,Cinza,Elétrica,2530.0,1.0,1720.0,Hyundai,1.0,Hyundai HB20S,5.0,1015.0,475.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/hyundai/hb20s/2020/vision-1-0/detalhes/11078665?page=detail&sort=0,162.0
1693.0,2018/2018,Manual,65000.0,SUV,Flex,4269.0,,Prata,Suspensão,2519.0,96.0,1765.0,Ford,1.5,Ford EcoSport,5.0,1227.0,362.0,52.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/ford/ecosport/2018/se-1-5-flex/detalhes/11187522?page=detail&sort=0,
1746.0,2019/2019,Automática,127000.0,Picapes,Diesel,4915.0,,Laranja,Suspensão,2990.0,71.0,1844.0,Fiat,2.0,Fiat Toro,5.0,1871.0,,60.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/toro/2019/2-0-tdi-ranch-auto-4wd-diesel/detalhes/11078753?page=detail&sort=0,
1521.0,2017/2017,Manual,49900.0,Picapes,Flex,4474.0,10.7,Branco,Suspensão,2752.0,97.0,1713.0,Volkswagen,1.6,Volkswagen Saveiro,2.0,1025.0,,55.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/volkswagen/saveiro/2017/robust-1-6-msi-cs-flex/detalhes/11078582?page=detail&sort=0,174.0
2207.0,2015/2015,Manual,114990.0,Furgão & Van,Diesel,5643.0,,Branco,Suspensão,3682.0,180.0,1990.0,Renault,2.3,Renault Master Chassi,3.0,1741.0,,100.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/renault/master-chassi/2015/master-2-3-16v-dci-l2h1-chassi-cabine/detalhes/11192392?page=detail&sort=0,
1387.0,2012/2012,Manual,34999.0,Sedan,Flex,4056.0,,Preto,Suspensão,2443.0,1.0,1608.0,Chevrolet,1.0,Chevrolet Classic,5.0,920.0,390.0,54.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/chevrolet/classic/2012/ls-vhc-e-1-0-flex/detalhes/11195126?page=detail&sort=0,
1408.0,2013/2013,Manual,29900.0,Hatch,Flex,3788.0,,Preto,Suspensão,2443.0,1.0,1626.0,Chevrolet,1.0,Chevrolet Celta,5.0,890.0,260.0,54.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/chevrolet/celta/2013/lt-1-0-flex/detalhes/11195210?page=detail&sort=0,156.0
1683.0,2019/2019,Automática,89999.0,SUV,Flex,4329.0,10.6,Prata,Suspensão,2674.0,1.0,1822.0,Renault,2.0,Renault Duster,5.0,1282.0,475.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/renault/duster/2019/2-0-16v-dynamique-flex/detalhes/11195176?page=detail&sort=0,178.0
1610.0,2019/2019,Automática,95000.0,SUV,Gasolina,4175.0,,Branco,Suspensão,2500.0,49.0,1775.0,Suzuki,1.6,Suzuki Vitara,5.0,1210.0,375.0,47.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/suzuki/vitara/2019/1-6-4you-allgrip-4wd-aut/detalhes/11195296?page=detail&sort=0,
1800.0,2009/2009,Automática,99999.0,Picapes,Diesel,5100.0,,Preto,Suspensão,2960.0,1.0,1814.0,Mitsubishi,2.5,Mitsubishi L200,5.0,1750.0,,75.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/mitsubishi/l200/2009/triton-hpe-3-2-cd-tb-int-diesel-aut/detalhes/11195370?page=detail&sort=0,
1497.0,2008/2008,Manual,29999.0,Hatch,Flex,3930.0,,Preto,Suspensão,2488.0,1.0,1765.0,Ford,1.0,Ford Fiesta Hatch,5.0,1083.0,305.0,54.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/ford/fiesta-hatch/2008/1-0-flex/detalhes/11195426?page=detail&sort=0,
1620.0,2022/2022,Automática,132900.0,SUV,Gasolina,4300.0,11.6,Azul,Elétrica,2610.0,51.897,1790.0,Hyundai,1.0,Hyundai Creta,5.0,1270.0,422.0,50.0,https://www.mobiauto.com.br/comprar/carros/rn-parnamirim/hyundai/creta/2022/platinum-1-0-turbo-aut-flex/detalhes/11263918?page=detail&sort=0,12.0
1860.0,2013/2013,Automática,129990.0,Picapes,Diesel,5260.0,,Branco,Suspensão,3085.0,192.0,1835.0,Toyota,3.0,Toyota Hilux Cabine Dupla,5.0,1960.0,,80.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/toyota/hilux-cabine-dupla/2013/hilux-3-0-tdi-4x4-cd-srv-top-aut/detalhes/10813235?page=detail&sort=0,
1506.0,2015/2015,Manual,40900.0,Sedan,Flex,4290.0,,Azul,Suspensão,2511.0,1.0,1700.0,Fiat,1.4,Fiat Grand Siena,5.0,1149.0,520.0,48.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/grand-siena/2015/tetrafuel-1-4-8v/detalhes/11273316?page=detail&sort=0,165.0
1440.0,2014/2014,Manual,33900.0,Hatch,Flex,3763.0,,Prata,Suspensão,2373.0,91.0,1620.0,Fiat,1.0,Fiat Palio,5.0,885.0,280.0,48.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/palio/2014/1-0-trofeo-1-0-fire-fire-flex-2p/detalhes/9161491?page=detail&sort=0,
1485.0,2018/2019,CVT,104990.0,Sedan,Flex,4620.0,10.6,Prata,Suspensão,2700.0,77.0,1775.0,Toyota,2.0,Toyota Corolla,5.0,1335.0,470.0,60.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/toyota/corolla/2019/2-0-xei-multi-drive-s-flex/detalhes/11273670?page=detail&sort=0,
1507.0,2021/2021,Manual,55900.0,Sedan,Flex,4290.0,11.2,Branco,Hidráulica,2511.0,56.269,1700.0,Fiat,1.0,Fiat Grand Siena,5.0,1133.0,520.0,48.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/grand-siena/2021/attractive-1-0-flex/detalhes/11357557?page=detail&sort=0,
1480.0,2015/2016,Manual,37900.0,Hatch,Flex,3770.0,,Branco,Suspensão,2376.0,129.703,1636.0,Fiat,1.0,Fiat Uno,5.0,895.0,,48.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/uno/2016/vivace-celeb-1-0-8v-flex-4p/detalhes/11357605?page=detail&sort=0,151.0
1525.0,2014/2015,Manual,38900.0,Hatch,Flex,3886.0,,Branco,Suspensão,2491.0,161.397,1695.0,Ford,1.0,Ford Ka,5.0,1007.0,257.0,52.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/ford/ka/2015/se-1-0-flex/detalhes/11340984?page=detail&sort=0,13.0
1509.0,2018/2019,Manual,52000.0,Sedan,Flex,4481.0,12.5,Prata,Suspensão,2620.0,101.0,1735.0,Chevrolet,1.4,Chevrolet Cobalt,5.0,1083.0,563.0,54.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/chevrolet/cobalt/2019/lt-1-4-8v-flex/detalhes/11127602?page=detail&sort=0,
1580.0,2018/2018,Manual,72900.0,Picapes,Flex,4438.0,,Branco,Suspensão,2718.0,78.0,1664.0,Fiat,1.4,Fiat Strada,4.0,1151.0,,58.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/strada/2018/hard-working-1-4-flex-cabine-dupla/detalhes/10639199?page=detail&sort=0,163.0
1545.0,2022/2023,Automática,128900.0,SUV,Flex,4427.0,11.3,Cinza,Elétrica,2533.0,20.0,1774.0,Fiat,1.0,Fiat Fastback,5.0,1262.0,516.0,47.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/fastback/2023/impetus-turbo-200-flex-aut/detalhes/11280516?page=detail&sort=0,190.0
1595.0,2022/2023,Automática,129900.0,Picapes,Flex,4480.0,12.4,Cinza,Elétrica,2737.0,24.0,1732.0,Fiat,1.3,Fiat Strada,5.0,1174.0,844.0,55.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/strada/2023/ranch-1-3-flex-8v-cd-aut/detalhes/11280519?page=detail&sort=0,
,2021/2022,Manual,52270.0,Hatch,Flex,0.0,,Branco,Suspensão,,57.246,,Fiat,,Fiat Mobi,,,,,https://www.mobiauto.com.br/comprar/carros/rn-natal/fiat/mobi/2022/like-1-0/detalhes/11637059?page=detail&sort=0,
1475.0,2022/2023,Manual,54990.0,Hatch,Flex,3892.0,13.3,Cinza,Hidráulica,2467.0,55.449,1893.0,Volkswagen,1.0,Volkswagen Gol,5.0,901.0,285.0,55.0,https://www.mobiauto.com.br/comprar/carros/rn-natal/volkswagen/gol/2023/1-0-12v-flex/detalhes/11619892?page=detail&sort=0,162.0
