altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1599.0,2019/2019,CVT,92990.0,Monovolume,Flex,4000.0,11.7,Cinza,Suspensão,2555.0,63.0,1734.0,Honda,1.5,Honda WR-V,5.0,1123.0,363.0,45.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/honda/wr-v/2019/ex-1-5-flexone-cvt-flex/detalhes/6507938?page=detail&sort=0,
,2022/2022,Manual,110000.0,Picapes,Flex,,,Cinza,Elétrica,,4.904,,Fiat,1.3,Fiat Strada,,,,,https://www.mobiauto.com.br/comprar/carros/ma-santa-ines/fiat/strada/2022/freedom-1-3-cd-flex/detalhes/7645492?page=detail&sort=0,
1502.0,2022/2022,Manual,55990.0,Hatch,Flex,3566.0,12.7,Branco,Suspensão,2305.0,41.0,1633.0,Fiat,1.0,Fiat Mobi,5.0,933.0,215.0,47.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/mobi/2022/like-1-0-flex/detalhes/7390666?page=detail&sort=0,161.0
1725.0,2023/2023,Automática,529990.0,SUV,Híbrido,4870.0,,Cinza,Elétrica,2820.0,0.0,1950.0,BYD,,BYD Tan ,7.0,2479.0,600.0,,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/byd/tan/2023/ev/detalhes/7981098?page=detail&sort=0,
1495.0,2022/2022,Automática,539990.0,Sedan,Híbrido,4980.0,,Cinza,Elétrica,2920.0,0.0,1910.0,BYD,,BYD Han,5.0,2170.0,410.0,,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/byd/han/2022/ev/detalhes/7981177?page=detail&sort=0,
1503.0,2023/2023,Automática,98000.0,Hatch,Flex,3998.0,14.1,Prata,Elétrica,2521.0,53.0,1724.0,Fiat,1.0,Fiat Argo,5.0,1077.0,300.0,48.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/argo/2023/drive-1-0-flex/detalhes/8007196?page=detail&sort=0,157.0
1783.0,2016/2017,Automática,115000.0,Picapes,Diesel,4915.0,,Vermelho,Suspensão,2990.0,128.0,1844.0,Fiat,2.0,Fiat Toro,5.0,1871.0,,60.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/toro/2017/volcano-2-0-diesel-at9-4x4/detalhes/6075193?page=detail&sort=0,
1470.0,2016/2016,Manual,48990.0,Hatch,Flex,3920.0,12.5,Prata,Hidráulica,2500.0,60.0,1680.0,Hyundai,1.0,Hyundai HB20,5.0,990.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/hyundai/hb20/2016/1-0-comfort-flex/detalhes/8182195?page=detail&sort=0,158.0
1503.0,2022/2022,Manual,60990.0,Hatch,Flex,3998.0,13.6,Branco,Elétrica,2521.0,41.0,1724.0,Fiat,1.0,Fiat Argo,5.0,1077.0,300.0,48.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/argo/2022/1-0/detalhes/8182131?page=detail&sort=0,162.0
1552.0,2020/2020,Manual,58990.0,Hatch,Flex,3868.0,11.6,Vermelho,Suspensão,2467.0,71.0,1660.0,Volkswagen,1.6,Volkswagen Fox,5.0,1072.0,270.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/volkswagen/fox/2020/1-6-msi-connect-flex/detalhes/8181840?page=detail&sort=0,181.0
1467.0,2019/2019,Manual,50990.0,Hatch,Flex,3897.0,12.9,Branco,Suspensão,2466.0,72.0,1893.0,Volkswagen,1.0,Volkswagen Gol,5.0,901.0,285.0,55.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/volkswagen/gol/2019/1-0-12v-flex/detalhes/8181991?page=detail&sort=0,168.0
1695.0,2020/2020,Manual,85990.0,Picapes,Flex,4693.0,11.1,Prata,Suspensão,2829.0,45.0,1821.0,Renault,1.6,Renault Duster Oroch,5.0,1292.0,,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/renault/duster-oroch/2020/1-6-16v-sce-dynamique-flex/detalhes/8182488?page=detail&sort=0,161.0
1578.0,2014/2014,Manual,45000.0,Picapes,Flex,4514.0,8.8,Branco,Hidráulica,2669.0,85.0,1700.0,Chevrolet,1.4,Chevrolet Montana,2.0,1089.0,1152.0,56.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/chevrolet/montana/2014/ls-1-4-flex/detalhes/9509523?page=detail&sort=0,168.0
1548.0,2015/2016,Manual,44999.0,Hatch,Flex,3770.0,,Branco,Suspensão,2376.0,82.0,1656.0,Fiat,1.0,Fiat Uno,5.0,945.0,290.0,48.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/uno/2016/way-1-0-8v-flex-4p/detalhes/8350779?page=detail&sort=0,149.0
1367.0,2014/2015,Manual,35000.0,Sedan,Flex,4152.0,,Prata,Suspensão,2443.0,89.0,1608.0,Chevrolet,1.0,Chevrolet Classic,5.0,905.0,390.0,54.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/chevrolet/classic/2015/ls-1-0-vhce-flex/detalhes/9690887?page=detail&sort=0,
1500.0,2014/2015,Automática Sequencial,40000.0,Hatch,Flex,3605.0,13.2,Cinza,Suspensão,2421.0,52.0,1645.0,Volkswagen,1.0,Volkswagen Up!,5.0,910.0,285.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/volkswagen/up/2015/1-0-12v-e-flex-move-up-4p/detalhes/9691888?page=detail&sort=0,163.0
1528.0,2017/2017,Manual,50000.0,Hatch,Flex,3827.0,12.1,Branco,Suspensão,2450.0,85.0,1675.0,Nissan,1.6,Nissan March,5.0,979.0,265.0,41.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/nissan/march/2017/1-6-16v-sl-flex/detalhes/9751384?page=detail&sort=0,
1639.0,2019/2019,Automatizado,119000.0,SUV,Flex,4416.0,8.8,Preto,Suspensão,2636.0,77.51,1819.0,Jeep,2.0,Jeep Compass,5.0,1556.0,410.0,60.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/jeep/compass/2019/2-0-limited-aut-flex/detalhes/9802739?page=detail&sort=0,188.0
1840.0,2018/2018,Manual,150000.0,Picapes,Diesel,5330.0,,Cinza,Suspensão,3150.0,141.315,1850.0,Nissan,2.3,Nissan Frontier,5.0,1991.0,,80.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/nissan/frontier/2018/2-3-td-cd-le-4x4-aut/detalhes/9802813?page=detail&sort=0,
1536.0,2020/2020,Automática,75000.0,Hatch,Flex,4060.0,12.8,Bege,Suspensão,2590.0,35.545,1733.0,Renault,1.6,Renault Sandero,5.0,1053.0,320.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/renault/sandero/2020/zen-1-6-16v-sce-flex-aut/detalhes/9802886?page=detail&sort=0,182.0
1612.0,2020/2020,Automática,173000.0,SUV,Flex,4439.0,,Preto,Suspensão,2670.0,28.09,1821.0,BMW,2.0,BMW X1,5.0,1470.0,505.0,51.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/bmw/x1/2020/2-0-sdrive20i-gp-activeflex/detalhes/9802961?page=detail&sort=0,10.0
1462.0,2015/2015,Manual,44000.0,Sedan,Flex,4215.0,10.7,Prata,Suspensão,2465.0,83.2,1656.0,Volkswagen,1.6,Volkswagen Voyage,5.0,998.0,480.0,55.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/volkswagen/voyage/2015/1-6-trendline-flex/detalhes/9803347?page=detail&sort=0,188.0
1425.0,2016/2016,Manual,35000.0,Sedan,Flex,4155.0,11.9,Prata,Suspensão,2374.0,97.706,1639.0,Fiat,1.0,Fiat Siena,5.0,1060.0,500.0,48.0,https://www.mobiauto.com.br/comprar/carros/ma-santa-ines/fiat/siena/2016/el-1-0-8v-flex/detalhes/10788188?page=detail&sort=0,156.0
1510.0,2020/2020,Manual,53990.0,Hatch,Flex,3884.0,12.6,Prata,Suspensão,2460.0,42.0,1695.0,Toyota,1.3,Toyota Etios,5.0,988.0,270.0,45.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/toyota/etios/2020/x-1-3-flex/detalhes/10709682?page=detail&sort=0,
1464.0,2015/2015,Manual,41900.0,Hatch,Flex,3969.0,10.7,Branco,Suspensão,2489.0,94.0,1722.0,Ford,1.5,Ford New Fiesta Hatch,5.0,1108.0,281.0,51.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/ford/new-fiesta-hatch/2015/new-fiesta-s-1-5-16v/detalhes/10886247?page=detail&sort=0,180.0
1815.0,2018/2018,Automática,198000.0,Picapes,Diesel,5330.0,,Vermelho,Suspensão,3085.0,87.531,1855.0,Toyota,2.8,Toyota Hilux Cabine Dupla,5.0,2090.0,,80.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/toyota/hilux-cabine-dupla/2018/hilux-2-8-tdi-srx-cd-4x4-aut/detalhes/10637930?page=detail&sort=0,
1545.0,2023/2023,Automática,127800.0,SUV,Flex,4427.0,11.3,Preto,Elétrica,2533.0,13.0,1774.0,Fiat,1.0,Fiat Fastback,5.0,1262.0,516.0,47.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/fastback/2023/impetus-turbo-200-flex-aut/detalhes/10904566?page=detail&sort=0,190.0
1474.0,2022/2022,Manual,47800.0,Hatch,Flex,3680.0,14.9,Vermelho,Elétrica,2423.0,16.0,1579.0,Renault,1.0,Renault Kwid,5.0,779.0,290.0,38.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/renault/kwid/2022/zen-1-0-12v-sce-flex/detalhes/10904589?page=detail&sort=0,152.0
1470.0,2018/2018,Manual,47500.0,Hatch,Flex,3920.0,12.5,Cinza,Elétrica,2500.0,78.0,1680.0,Hyundai,1.0,Hyundai HB20,5.0,990.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/hyundai/hb20/2018/1-0-comfort-plus-flex/detalhes/10904608?page=detail&sort=0,158.0
1484.0,2019/2019,Manual,86000.0,Sedan,Flex,4665.0,11.5,Cinza,Suspensão,2700.0,54.0,1807.0,Chevrolet,1.4,Chevrolet Cruze,5.0,1321.0,440.0,52.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/chevrolet/cruze/2019/lt-1-4-16v-ecotec-aut-flex/detalhes/10903439?page=detail&sort=0,
1815.0,2017/2018,Automática,198000.0,Picapes,Diesel,5330.0,,Vermelho,Suspensão,3085.0,87.531,1855.0,Toyota,2.8,Toyota Hilux Cabine Dupla,5.0,2090.0,,80.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/toyota/hilux-cabine-dupla/2018/hilux-2-8-tdi-srx-cd-4x4-aut/detalhes/10639560?page=detail&sort=0,
1746.0,2019/2020,Automática,112000.0,Picapes,Diesel,4915.0,,Branco,Suspensão,2990.0,75.49,1844.0,Fiat,2.0,Fiat Toro,5.0,1871.0,,60.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/toro/2020/2-0-tdi-endurance-at9-4wd/detalhes/10624607?page=detail&sort=0,
1827.0,2012/2013,Manual,99900.0,Picapes,Diesel,5367.0,,Branco,Suspensão,3096.0,170.0,1882.0,Chevrolet,2.8,Chevrolet S10 Cabine Dupla,5.0,1815.0,,76.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/chevrolet/s10-cabine-dupla/2013/s10-lt-2-8-diesel-cab-dupla-4x2/detalhes/10614657?page=detail&sort=0,
1484.0,2015/2015,Manual,46900.0,Hatch,Flex,3930.0,,Vermelho,Suspensão,2528.0,82.0,1705.0,Chevrolet,1.4,Chevrolet Onix,5.0,1018.0,280.0,54.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/chevrolet/onix/2015/1-4-lt-spe-4/detalhes/10772533?page=detail&sort=0,
1860.0,2012/2012,Automática,136900.0,Picapes,Diesel,5260.0,,Branco,Suspensão,3085.0,175.775,1835.0,Toyota,3.0,Toyota Hilux Cabine Dupla,5.0,1960.0,,80.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/toyota/hilux-cabine-dupla/2012/hilux-3-0-tdi-4x4-cd-srv-aut/detalhes/10640646?page=detail&sort=0,
1635.0,2019/2020,Automática,100000.0,SUV,Flex,4360.0,9.8,Cinza,Suspensão,2670.0,50.949,1770.0,Mitsubishi,2.0,Mitsubishi ASX,5.0,1420.0,409.0,60.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/mitsubishi/asx/2020/2-0-gls-fwd-flex-aut/detalhes/10640642?page=detail&sort=0,
1528.0,2017/2017,CVT,56000.0,Hatch,Flex,3827.0,,Azul,Suspensão,2450.0,73.485,1675.0,Nissan,1.6,Nissan March,5.0,999.0,265.0,41.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/nissan/march/2017/1-6-16v-sl-cvt-flex/detalhes/11055421?page=detail&sort=0,12.0
1679.0,2011/2012,Manual,41900.0,SUV,Flex,4228.0,,Preto,Suspensão,2490.0,94.114,1734.0,Ford,1.6,Ford EcoSport,5.0,1204.0,296.0,54.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/ford/ecosport/2012/freestyle-1-6-16v-flex-5p/detalhes/11090491?page=detail&sort=0,167.0
1855.0,2017/2018,CVT,140000.0,Picapes,Diesel,5250.0,,Vermelho,Suspensão,3150.0,54.0,1850.0,Nissan,2.3,Nissan Frontier,5.0,1985.0,,80.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/nissan/frontier/2018/2-3-td-cd-se-4x4-aut/detalhes/11187211?page=detail&sort=0,
1504.0,2019/2020,Manual,58000.0,Hatch,Flex,3689.0,,Branco,Suspensão,2421.0,72.0,1645.0,Volkswagen,1.0,Volkswagen Up!,5.0,922.0,285.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/volkswagen/up/2020/1-0-mpi-flex/detalhes/10665700?page=detail&sort=0,161.0
1502.0,2020/2020,Manual,52000.0,Hatch,Flex,3566.0,12.7,Vermelho,Hidráulica,2305.0,38.0,1633.0,Fiat,1.0,Fiat Mobi,5.0,933.0,215.0,47.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/mobi/2020/like-1-0/detalhes/11284758?page=detail&sort=0,154.0
1455.0,2020/2020,Automática,114000.0,Sedan,Flex,4630.0,10.6,Branco,Suspensão,2700.0,0.0,1780.0,Toyota,2.0,Toyota Corolla,5.0,1335.0,470.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/toyota/corolla/2020/2-0-xei-multi-drive-s-flex/detalhes/11286051?page=detail&sort=0,
1475.0,2013/2014,Automática,59900.0,Sedan,Flex,4600.0,,Preto,Suspensão,2685.0,71.781,1788.0,Chevrolet,1.8,Chevrolet Cruze,5.0,1427.0,450.0,60.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/chevrolet/cruze/2014/lt-1-8-16v-ecotec-autflex/detalhes/11353918?page=detail&sort=0,203.0
1525.0,2015/2015,Manual,37000.0,Hatch,Flex,3886.0,,Branco,Suspensão,2491.0,88.0,1695.0,Ford,1.0,Ford Ka,5.0,1007.0,257.0,52.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/ford/ka/2015/se-1-0-flex/detalhes/11375139?page=detail&sort=0,13.0
1553.0,2017/2018,Automática,64000.0,Hatch,Flex,3893.0,11.9,Cinza,Suspensão,2460.0,78.0,1734.0,Toyota,1.5,Toyota Etios,5.0,1015.0,270.0,45.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/toyota/etios/2018/cross-1-5-aut-flex/detalhes/11376407?page=detail&sort=0,
1502.0,2020/2020,Manual,48000.0,Hatch,Flex,3566.0,12.7,Branco,Suspensão,2305.0,67.0,1633.0,Fiat,1.0,Fiat Mobi,5.0,933.0,215.0,47.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/mobi/2020/like-1-0-flex/detalhes/11388643?page=detail&sort=0,161.0
1480.0,2021/2021,Manual,47900.0,Hatch,Flex,3820.0,,Branco,Hidráulica,2376.0,43.0,1636.0,Fiat,1.0,Fiat Uno,5.0,955.0,280.0,48.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/uno/2021/attractive-1-0/detalhes/10886360?page=detail&sort=0,153.0
1590.0,2021/2021,Automática,92900.0,SUV,Flex,4295.0,11.4,Prata,Elétrica,2620.0,45.0,1760.0,Nissan,1.6,Nissan Kicks,5.0,1133.0,432.0,41.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/nissan/kicks/2021/1-6-sv-cvt-flex/detalhes/10886281?page=detail&sort=0,
1433.0,2015/2015,Manual,36990.0,Hatch,Flex,3827.0,,Prata,Suspensão,2373.0,103.253,1634.0,Fiat,1.0,Fiat Palio,5.0,940.0,290.0,48.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/palio/2015/fire-way-1-0-8v-flex/detalhes/11436941?page=detail&sort=0,156.0
1724.0,2015/2015,Automática,115000.0,SUV,Gasolina,4599.0,,Branco,Suspensão,2741.0,84.0,1894.0,Land Rover,2.0,Land Rover Discovery Sport,7.0,1863.0,194.0,70.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/land-rover/discovery-sport/2015/2-0-si4-se-4wd/detalhes/11389695?page=detail&sort=0,
1503.0,2021/2022,Manual,64999.0,Hatch,Flex,3998.0,13.6,Branco,Elétrica,2521.0,43.0,1724.0,Fiat,1.0,Fiat Argo,5.0,1077.0,300.0,48.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/argo/2022/1-0/detalhes/9248515?page=detail&sort=0,162.0
1552.0,2018/2019,Manual,57990.0,Hatch,Flex,3868.0,11.2,Branco,Suspensão,2467.0,72.479,1660.0,Volkswagen,1.6,Volkswagen Fox,5.0,1072.0,270.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/volkswagen/fox/2019/1-6-msi-connect-flex/detalhes/10632570?page=detail&sort=0,181.0
1480.0,2019/2020,Manual,49000.0,Hatch,Flex,3820.0,,Vermelho,Suspensão,2376.0,55.801,1636.0,Fiat,1.0,Fiat Uno,5.0,1010.0,290.0,48.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/uno/2020/attractive-1-0-8v-flex-4p/detalhes/11580028?page=detail&sort=0,153.0
1519.0,2008/2008,Manual,19000.0,Hatch,Flex,3850.0,,Preto,Suspensão,2460.0,116.0,1667.0,Citroën,1.4,Citroën C3,5.0,1013.0,305.0,47.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/citroen/c3/2008/glx-1-4-8v-flex/detalhes/11584831?page=detail&sort=0,12.0
1735.0,2021/2021,Automática,95000.0,Picapes,Flex,4915.0,7.6,Branco,Elétrica,2990.0,88.0,1844.0,Fiat,1.8,Fiat Toro,5.0,1619.0,,60.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/toro/2021/endurance-1-8-at6-flex-aut/detalhes/11588509?page=detail&sort=0,172.0
1509.0,2015/2015,Manual,64000.0,Picapes,Flex,4511.0,,Amarelo,Suspensão,2750.0,138.347,1729.0,Volkswagen,1.6,Volkswagen Saveiro,2.0,1120.0,,55.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/volkswagen/saveiro/2015/cross-1-6-16v-msi-ce-flex/detalhes/11613973?page=detail&sort=0,179.0
1508.0,2020/2020,Manual,67000.0,Sedan,Flex,4364.0,12.5,Branco,Elétrica,2521.0,0.0,1726.0,Fiat,1.3,Fiat Cronos,5.0,1139.0,525.0,48.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/cronos/2020/1-3-drive-firefly-flex/detalhes/11617400?page=detail&sort=0,178.0
1820.0,2009/2009,Automática,115000.0,Picapes,Diesel,5255.0,,Prata,Suspensão,3085.0,220.0,1835.0,Toyota,3.0,Toyota Hilux Cabine Dupla,5.0,1910.0,,80.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/toyota/hilux-cabine-dupla/2009/hilux-srv-4x4-3-0-cab-dupla/detalhes/5586915?page=detail&sort=0,
1827.0,2014/2015,Automática,135000.0,Picapes,Diesel,5347.0,,Prata,Suspensão,3096.0,112.45,1882.0,Chevrolet,2.8,Chevrolet S10 Cabine Dupla,5.0,1940.0,,76.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/chevrolet/s10-cabine-dupla/2015/s10-2-8-ctdi-4x2-lt-cab-dupla-aut/detalhes/7555474?page=detail&sort=0,
1474.0,2019/2020,Manual,47000.0,Hatch,Flex,3680.0,14.9,Branco,Elétrica,2423.0,84.0,1579.0,Renault,1.0,Renault Kwid,5.0,779.0,290.0,38.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/renault/kwid/2020/zen-1-0-12v-sce-flex/detalhes/4673880?page=detail&sort=0,152.0
1735.0,2017/2017,Automática,89000.0,Picapes,Flex,4915.0,8.3,Prata,Suspensão,2990.0,78.0,1844.0,Fiat,1.7,Fiat Toro,5.0,1619.0,,60.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/toro/2017/freedom-open-edition-plus-1-8-at6-4x2-flex/detalhes/5347518?page=detail&sort=0,172.0
1536.0,2016/2016,Manual,34000.0,Hatch,Flex,4060.0,11.9,Vermelho,Suspensão,2590.0,54.0,1733.0,Renault,1.0,Renault Sandero,5.0,1013.0,320.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/renault/sandero/2016/authentique-hi-power-1-0-16v-flex/detalhes/5347522?page=detail&sort=0,160.0
1507.0,2018/2018,Manual,57990.0,Sedan,Flex,4290.0,,Preto,Suspensão,2511.0,49.0,1700.0,Fiat,1.0,Fiat Grand Siena,5.0,1133.0,520.0,48.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/grand-siena/2018/attractive-1-0-flex/detalhes/6498245?page=detail&sort=0,166.0
1470.0,2018/2019,Manual,53999.0,Hatch,Flex,3920.0,12.5,Branco,Elétrica,2500.0,50.0,1680.0,Hyundai,1.0,Hyundai HB20,5.0,990.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/hyundai/hb20/2019/1-0-unique-flex/detalhes/8350759?page=detail&sort=0,158.0
1485.0,2018/2018,CVT,81900.0,Sedan,Flex,4455.0,12.3,Cinza,Suspensão,2600.0,59.159,1695.0,Honda,1.5,Honda City,5.0,1137.0,536.0,46.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/honda/city/2018/exl-1-5-cvt-flex/detalhes/9411824?page=detail&sort=0,
1433.0,2019/2020,CVT,118000.0,Sedan,Flex,4637.0,10.5,Branco,Suspensão,2700.0,48.6,1799.0,Honda,2.0,Honda Civic,5.0,1291.0,519.0,56.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/honda/civic/2020/exl-2-0-i-vtec-cvt/detalhes/9411826?page=detail&sort=0,13.0
1470.0,2017/2018,Automática,70900.0,Sedan,Flex,4230.0,,Preto,Suspensão,2500.0,70.529,1680.0,Hyundai,1.6,Hyundai HB20S,5.0,1086.0,450.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/hyundai/hb20s/2018/1-6-comfort-plus-aut-flex/detalhes/9411830?page=detail&sort=0,187.0
1529.0,2019/2020,CVT,66000.0,Sedan,Flex,4349.0,,Cinza,Suspensão,2635.0,50.701,1733.0,Renault,1.6,Renault Logan,5.0,1062.0,510.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/renault/logan/2020/intense-1-6-16v-sce-flex-cvt/detalhes/9411832?page=detail&sort=0,184.0
1433.0,2013/2013,Manual,35000.0,Hatch,Flex,3827.0,,Vermelho,Suspensão,2373.0,89.0,1634.0,Fiat,1.0,Fiat Palio,5.0,940.0,290.0,48.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/palio/2013/fire-1-0-8v-flex-4p/detalhes/9452480?page=detail&sort=0,156.0
1470.0,2018/2019,Automática,72600.0,Sedan,Flex,4230.0,,Branco,Suspensão,2500.0,55.638,1680.0,Hyundai,1.6,Hyundai HB20S,5.0,1086.0,450.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/hyundai/hb20s/2019/1-6-premium-aut-flex/detalhes/9601868?page=detail&sort=0,187.0
1696.0,2014/2015,Manual,55200.0,SUV,Flex,4241.0,,Preto,Suspensão,2521.0,80.099,1765.0,Ford,1.6,Ford EcoSport,5.0,1243.0,362.0,52.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/ford/ecosport/2015/ecosport-freestyle-1-6-16v-flex/detalhes/9601869?page=detail&sort=0,
1507.0,2021/2021,Manual,59990.0,,Flex,4290.0,11.2,Cinza,Hidráulica,2511.0,53.194,1700.0,Fiat,1.0,Fiat Grand Siena,5.0,1133.0,520.0,48.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/fiat/grand-siena/2021/1-0-flex/detalhes/9494946?page=detail&sort=0,
1417.0,2010/2011,Manual,24999.0,Hatch,Flex,3818.0,,Prata,Suspensão,2472.0,120.0,1639.0,Renault,1.0,Renault Clio,5.0,880.0,255.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/renault/clio/2011/hatch-campus-1-0-16v-flex-4p/detalhes/10875544?page=detail&sort=0,166.0
1694.0,2019/2020,Manual,79900.0,Picapes,Flex,4700.0,11.1,Prata,Suspensão,2829.0,124.852,1821.0,Renault,1.6,Renault Duster Oroch,5.0,1292.0,,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/renault/duster-oroch/2020/1-6-16v-sce-expression-flex/detalhes/10915588?page=detail&sort=0,161.0
1696.0,2013/2014,Automática,55000.0,SUV,Flex,4239.0,9.4,Vermelho,Suspensão,2521.0,87.938,1765.0,Ford,2.0,Ford EcoSport,5.0,1275.0,362.0,52.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/ford/ecosport/2014/ecosport-titanium-2-0-16v-flex/detalhes/11090515?page=detail&sort=0,180.0
1666.0,2015/2016,Automática,68900.0,SUV,Flex,4232.0,9.4,Preto,Elétrica,2570.0,136.056,1798.0,Jeep,1.7,Jeep Renegade,5.0,1432.0,260.0,60.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/jeep/renegade/2016/sport-1-8-4x2-aut-flex/detalhes/11090538?page=detail&sort=0,179.0
1780.0,2013/2014,Automática,105000.0,Picapes,Diesel,5230.0,,Verde,Suspensão,3200.0,211.55,1850.0,Nissan,2.5,Nissan Frontier,5.0,2066.0,,80.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/nissan/frontier/2014/2-5-td-cd-4x4-sl-aut/detalhes/11090542?page=detail&sort=0,
1619.0,2022/2022,CVT,100000.0,,Flex,4379.0,11.1,Branco,Elétrica,2673.0,43.0,1813.0,Renault,1.3,Renault Captur,5.0,1366.0,437.0,50.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/renault/captur/2022/zen-1-3-tb-16v-flex-5p-aut/detalhes/11294709?page=detail&sort=0,12.0
1464.0,2011/2012,Manual,37900.0,Sedan,Flex,4230.0,,Cinza,Suspensão,2465.0,162.622,1656.0,Volkswagen,1.0,Volkswagen Voyage,5.0,970.0,480.0,55.0,https://www.mobiauto.com.br/comprar/carros/ma-sao-luis/volkswagen/voyage/2012/1-0-total-flex/detalhes/11433615?page=detail&sort=0,166.0
