altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1513.0,2019/2020,Manual,67000.0,Hatch,Flex,3998.0,12.6,Branco,Elétrica,2521.0,64.5,1724.0,Fiat,1.3,Fiat Argo,5.0,1140.0,300.0,48.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/fiat/argo/2020/1-3-trekking-flex/detalhes/8794491?page=detail&sort=0,180.0
1586.0,2020/2020,Automática,125000.0,SUV,Flex,4294.0,,Azul,Suspensão,2610.0,0.0,1772.0,Honda,1.8,Honda HR-V,5.0,1271.0,437.0,51.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/honda/hr-v/2020/exl-cvt-1-8-i-vtec-flexone/detalhes/6259894?page=detail&sort=0,11.0
1467.0,2018/2019,Manual,49000.0,Hatch,Flex,3897.0,,Cinza,Suspensão,2466.0,0.0,1893.0,Volkswagen,1.6,Volkswagen Gol,5.0,983.0,285.0,55.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/volkswagen/gol/2019/1-6-msi-flex/detalhes/6259902?page=detail&sort=0,186.0
1619.0,2018/2018,CVT,63000.0,SUV,Flex,4329.0,10.9,Bege,Suspensão,2673.0,0.0,1813.0,Renault,1.6,Renault Captur,5.0,1273.0,437.0,50.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/renault/captur/2018/zen-1-6-16v-sce-cvt-flex/detalhes/6259920?page=detail&sort=0,168.0
1690.0,2013/2013,Automática,48000.0,SUV,Flex,4315.0,,Branco,Suspensão,2673.0,1.0,1822.0,Renault,2.0,Renault Duster,5.0,1294.0,475.0,50.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/renault/duster/2013/2-0-16v-dynamique-flexaut/detalhes/6621841?page=detail&sort=0,170.0
1461.0,2020/2020,Automática,77999.0,Hatch,Flex,4053.0,,Branco,Suspensão,2548.0,53.123,1751.0,Volkswagen,1.0,Volkswagen Polo,5.0,1145.0,300.0,52.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/volkswagen/polo/2020/1-0-200-tsi-comfortline-aut-flex/detalhes/9145637?page=detail&sort=0,187.0
1534.0,2022/2023,Automática,83890.0,SUV,Flex,4170.0,11.2,Cinza,Elétrica,2600.0,36.79,1714.0,Citroën,1.6,Citroën C4 Cactus,5.0,1204.0,320.0,55.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/citroen/c4-cactus/2023/1-6-feel-aut-flex/detalhes/9473274?page=detail&sort=0,
1583.0,2022/2022,Automática,75190.0,SUV,Diesel,4170.0,10.5,Branco,Elétrica,2537.0,40.554,1739.0,Peugeot,1.6,Peugeot 2008,5.0,1215.0,355.0,55.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/peugeot/2008/2022/allure-pack-1-6/detalhes/9473815?page=detail&sort=0,186.0
1626.0,2022/2023,Automática,127790.0,SUV,Flex,4270.0,,Azul,Elétrica,2570.0,36.682,1791.0,Chevrolet,1.2,Chevrolet Tracker,5.0,1271.0,393.0,44.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/chevrolet/tracker/2023/premier-1-2-turbo-aut/detalhes/9473892?page=detail&sort=0,185.0
1626.0,2022/2023,Automática,127790.0,SUV,Flex,4270.0,,Azul,Elétrica,2570.0,36.682,1791.0,Chevrolet,1.2,Chevrolet Tracker,5.0,1271.0,393.0,44.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/chevrolet/tracker/2023/premier-1-2-turbo-aut/detalhes/9473895?page=detail&sort=0,185.0
1568.0,2022/2023,Automática,136590.0,SUV,Flex,4199.0,,Branco,Elétrica,2651.0,41.872,1760.0,Volkswagen,200.0,Volkswagen T-Cross,5.0,1250.0,373.0,52.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/volkswagen/t-cross/2023/1-0-200-tsi-comfortline-aut-flex/detalhes/9473956?page=detail&sort=0,179.0
1568.0,2022/2023,Automática,136590.0,SUV,Flex,4199.0,,Branco,Elétrica,2651.0,41.872,1760.0,Volkswagen,200.0,Volkswagen T-Cross,5.0,1250.0,373.0,52.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/volkswagen/t-cross/2023/1-0-200-tsi-comfortline-aut-flex/detalhes/9473959?page=detail&sort=0,179.0
1577.0,2022/2023,Automática,100990.0,SUV,Flex,4099.0,,Vermelho,Elétrica,2532.0,45.575,1774.0,Fiat,1.0,Fiat Pulse,5.0,1234.0,370.0,47.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/fiat/pulse/2023/audace-200-turbo-flex-aut/detalhes/9493857?page=detail&sort=0,189.0
1684.0,2022/2023,Automática,104090.0,Monovolume,Flex,4360.0,,Branco,Elétrica,2620.0,43.11,1735.0,Chevrolet,1.8,Chevrolet Spin,7.0,1235.0,162.0,53.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/chevrolet/spin/2023/premier-1-8-aut/detalhes/9494252?page=detail&sort=0,168.0
1472.0,2022/2022,Automática,78090.0,Hatch,Flex,3975.0,15.1,Cinza,Elétrica,2541.0,36.45,1702.0,Peugeot,1.6,Peugeot 208,5.0,1073.0,285.0,55.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/peugeot/208/2022/allure-1-6-flex-aut/detalhes/9494347?page=detail&sort=0,171.0
1502.0,2022/2022,Manual,52990.0,Hatch,Flex,3566.0,12.7,Vermelho,Suspensão,2305.0,43.396,1633.0,Fiat,1.0,Fiat Mobi,5.0,933.0,215.0,47.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/fiat/mobi/2022/like-1-0-flex/detalhes/9509078?page=detail&sort=0,161.0
1472.0,2022/2022,Automática,78090.0,Hatch,Flex,3975.0,15.1,Cinza,Elétrica,2541.0,36.45,1702.0,Peugeot,1.6,Peugeot 208,5.0,1073.0,285.0,55.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/peugeot/208/2022/allure-1-6-flex-aut/detalhes/9494344?page=detail&sort=0,171.0
1577.0,2022/2023,Automática,100990.0,SUV,Flex,4099.0,,Vermelho,Elétrica,2532.0,45.575,1774.0,Fiat,1.0,Fiat Pulse,5.0,1234.0,370.0,47.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/fiat/pulse/2023/audace-200-turbo-flex-aut/detalhes/9493854?page=detail&sort=0,189.0
1684.0,2022/2023,Automática,104090.0,Monovolume,Flex,4360.0,,Branco,Elétrica,2620.0,43.11,1735.0,Chevrolet,1.8,Chevrolet Spin,7.0,1235.0,162.0,53.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/chevrolet/spin/2023/premier-1-8-aut/detalhes/9494256?page=detail&sort=0,168.0
1503.0,2021/2022,Manual,60590.0,Hatch,Flex,3998.0,,Prata,Elétrica,2521.0,61.226,1724.0,Fiat,1.0,Fiat Argo,5.0,1105.0,300.0,48.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/fiat/argo/2022/drive-1-0-flex/detalhes/9679739?page=detail&sort=0,157.0
1503.0,2021/2022,Manual,60390.0,Hatch,Flex,3998.0,,Prata,Elétrica,2521.0,67.637,1724.0,Fiat,1.0,Fiat Argo,5.0,1105.0,300.0,48.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/fiat/argo/2022/drive-1-0-flex/detalhes/9679806?page=detail&sort=0,157.0
1503.0,2021/2022,Manual,57990.0,Hatch,Flex,3998.0,,Preto,Elétrica,2521.0,83.722,1724.0,Fiat,1.0,Fiat Argo,5.0,1105.0,300.0,48.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/fiat/argo/2022/drive-1-0-flex/detalhes/9679749?page=detail&sort=0,157.0
1702.0,2022/2022,Automática,108990.0,SUV,Flex,4268.0,,Prata,Elétrica,2570.0,40.156,1805.0,Jeep,1.3,Jeep Renegade,5.0,1476.0,320.0,55.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/jeep/renegade/2022/longitude-1-3-turbo-4x2/detalhes/9680567?page=detail&sort=0,209.0
1590.0,2022/2022,Automática,99990.0,SUV,Flex,4310.0,11.4,Azul,Elétrica,2610.0,49.014,1760.0,Nissan,1.6,Nissan Kicks,5.0,1136.0,432.0,41.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/nissan/kicks/2022/advance-1-6/detalhes/9680683?page=detail&sort=0,175.0
