altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1795.0,2022/2022,Manual,225000.0,Picapes,Diesel,5330.0,,Branco,Hidráulica,3085.0,22.0,1800.0,Toyota,2.8,Toyota Hilux Cabine Simples,2.0,1980.0,,80.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/toyota/hilux-cabine-simples/2022/2-8-tdi-cs-4x4/detalhes/11364022?page=detail&sort=0,
,2014/2015,Manual,56990.0,Picapes,Flex,0.0,,Branco,Suspensão,,86.0,,Volkswagen,,Volkswagen Saveiro,,,,,https://www.mobiauto.com.br/comprar/carros/ce-maracanau/volkswagen/saveiro/2015/cross-1-6-8v-msi-ce-flex/detalhes/11427461?page=detail&sort=0,
,2022/2023,Automática,349997.0,Picapes,Diesel,0.0,,Branco,Suspensão,,13.0,,Toyota,,Toyota Hilux Cabine Dupla,,,,,https://www.mobiauto.com.br/comprar/carros/ce-maranguape/toyota/hilux-cabine-dupla/2023/hilux-2-8-tdi-srx-cd-4x4-aut/detalhes/11528636?page=detail&sort=0,
1476.0,2019/2019,Manual,67997.0,Hatch,Flex,3933.0,12.5,Preto,Suspensão,2528.0,67.352,1705.0,Chevrolet,1.4,Chevrolet Onix,5.0,1042.0,280.0,54.0,https://www.mobiauto.com.br/comprar/carros/ce-maranguape/chevrolet/onix/2019/1-4-ltz-spe-4/detalhes/11528644?page=detail&sort=0,
1562.0,2020/2021,Manual,64997.0,Picapes,Flex,4474.0,10.9,Branco,Hidráulica,2753.0,84.278,1713.0,Volkswagen,1.6,Volkswagen Saveiro,5.0,1117.0,580.0,55.0,https://www.mobiauto.com.br/comprar/carros/ce-maranguape/volkswagen/saveiro/2021/robust-1-6-msi-cd-flex/detalhes/11528842?page=detail&sort=0,170.0
1696.0,2020/2021,Automática,89997.0,SUV,Flex,4232.0,,Cinza,Hidráulica,2570.0,87.0,1798.0,Jeep,1.8,Jeep Renegade,5.0,1465.0,320.0,60.0,https://www.mobiauto.com.br/comprar/carros/ce-maranguape/jeep/renegade/2021/longitude-1-8-4x2-aut-flex/detalhes/11536541?page=detail&sort=0,180.0
1540.0,2021/2022,Automática,82900.0,Hatch,Flex,3970.0,10.9,Branco,Elétrica,2530.0,300.0,1740.0,Hyundai,1.6,Hyundai HB20X,5.0,1098.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/ce-maranguape/hyundai/hb20x/2022/evolution-1-6-aut-flex/detalhes/11630615?page=detail&sort=0,
1476.0,2020/2020,Manual,82900.0,Hatch,Flex,4163.0,11.2,Laranja,Suspensão,2551.0,20.0,1731.0,Chevrolet,1.0,Chevrolet Onix,5.0,1075.0,291.0,44.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/chevrolet/onix/2020/ltz-1-0-turbo-flex-aut/detalhes/5204192?page=detail&sort=0,16.0
1509.0,2012/2013,Manual,45900.0,Picapes,Flex,4493.0,,Vermelho,Suspensão,2750.0,120.0,1708.0,Volkswagen,1.6,Volkswagen Saveiro,2.0,1020.0,,55.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/volkswagen/saveiro/2013/1-6-flex/detalhes/6117347?page=detail&sort=0,174.0
1966.0,2019/2020,Manual,194900.0,SUV,Diesel,4095.0,,Cinza,Suspensão,2585.0,40.0,1868.0,Troller,3.2,Troller T4,5.0,2140.0,134.0,62.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/troller/t4/2020/tx4-4x4-3-2-20v-cap-rigido-diesel/detalhes/6181572?page=detail&sort=0,
,2020/2020,Manual,59000.0,Hatch,Flex,,,Azul,Elétrica,,64.0,,Chevrolet,1.0,Chevrolet Joy,,,,,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/chevrolet/joy/2020/hatch-1-0-8v-flex/detalhes/7055532?page=detail&sort=0,
1485.0,2021/2021,CVT,96900.0,Sedan,Flex,4455.0,12.3,Branco,Suspensão,2600.0,34.0,1695.0,Honda,1.5,Honda City,5.0,1126.0,536.0,46.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/honda/city/2021/ex-1-5-cvt-flex/detalhes/7299445?page=detail&sort=0,
,2020/2021,Manual,76900.0,Picapes,Flex,,,Branco,Hidráulica,,59.0,,Fiat,,Fiat Strada,,,,,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/fiat/strada/2021/endurance-1-4-cs-flex/detalhes/7345403?page=detail&sort=0,
1831.0,2018/2018,CVT,179900.0,Picapes,Diesel,5361.0,,Vermelho,Suspensão,3096.0,120.0,1874.0,Chevrolet,2.8,Chevrolet S10 Cabine Dupla,5.0,2042.0,,76.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/chevrolet/s10-cabine-dupla/2018/s10-2-8-ctdi-ltz-4wd-cabine-dupla-aut/detalhes/7350696?page=detail&sort=0,
1507.0,2015/2015,Manual,43900.0,Sedan,Flex,4290.0,,Prata,Suspensão,2511.0,80.0,1700.0,Fiat,1.4,Fiat Grand Siena,5.0,1076.0,520.0,48.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/fiat/grand-siena/2015/evo-attractive-1-4-8v-flex/detalhes/7378759?page=detail&sort=0,166.0
1487.0,2014/2014,Manual,33900.0,Hatch,Flex,3935.0,,Vermelho,Suspensão,2488.0,100.0,1765.0,Ford,1.0,Ford Fiesta Hatch,5.0,1084.0,270.0,54.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/ford/fiesta-hatch/2014/s-plus-1-0-rocam-flex/detalhes/7378796?page=detail&sort=0,146.0
1487.0,2012/2012,Manual,28900.0,Sedan,Flex,4227.0,,Prata,Suspensão,2488.0,96.0,1765.0,Ford,1.0,Ford Fiesta Sedan,5.0,1098.0,478.0,54.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/ford/fiesta-sedan/2012/1-0-rocam-flex/detalhes/7378820?page=detail&sort=0,146.0
1820.0,2010/2010,Manual,105900.0,Picapes,Flex,5255.0,,Preto,Suspensão,3085.0,215.0,1835.0,Toyota,3.0,Toyota Hilux Cabine Dupla,5.0,1900.0,,80.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/toyota/hilux-cabine-dupla/2010/hilux-sr-4x4-3-0-cab-dupla/detalhes/7376692?page=detail&sort=0,
1608.0,2022/2022,Manual,83900.0,Picapes,Flex,4474.0,11.9,Branco,Hidráulica,2737.0,27.0,1732.0,Fiat,1.4,Fiat Strada,2.0,1078.0,1354.0,55.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/fiat/strada/2022/endurance-1-4-cs/detalhes/7452338?page=detail&sort=0,157.0
1503.0,2020/2020,Manual,61900.0,Hatch,Flex,3998.0,,Branco,Elétrica,2521.0,56.356,1724.0,Fiat,1.0,Fiat Argo,5.0,1105.0,300.0,48.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/fiat/argo/2020/drive-1-0-firefly-flex/detalhes/7481175?page=detail&sort=0,157.0
1517.0,2014/2014,Automática,41900.0,Hatch,Flex,4039.0,,Branco,Suspensão,2525.0,115.861,1735.0,Chevrolet,1.6,Chevrolet Sonic,5.0,1224.0,265.0,46.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/chevrolet/sonic/2014/hatch-ltz-1-6-aut/detalhes/7481267?page=detail&sort=0,
1476.0,2019/2019,Manual,69900.0,Hatch,Flex,3933.0,11.7,Preto,Suspensão,2528.0,33.0,1705.0,Chevrolet,1.4,Chevrolet Onix,5.0,1074.0,280.0,54.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/chevrolet/onix/2019/1-4-ltz-spe-4-aut/detalhes/7499820?page=detail&sort=0,
1543.0,2014/2014,Manual,35900.0,Hatch,Flex,3823.0,,Vermelho,Suspensão,2465.0,61.13,1641.0,Volkswagen,1.0,Volkswagen Fox,5.0,1009.0,260.0,,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/volkswagen/fox/2014/1-0-tec-flex-2p/detalhes/7481464?page=detail&sort=0,158.0
1464.0,2017/2017,Manual,52900.0,Hatch,Flex,3969.0,,Branco,Suspensão,2489.0,50.0,1722.0,Ford,1.6,Ford New Fiesta Hatch,5.0,1105.0,281.0,52.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/ford/new-fiesta-hatch/2017/new-fiesta-se-1-6-16v/detalhes/7500002?page=detail&sort=0,190.0
1525.0,2019/2019,Manual,54900.0,Sedan,Flex,3941.0,13.4,Preto,Suspensão,2490.0,75.0,1774.0,Ford,1.0,Ford Ka Sedan,5.0,1045.0,445.0,51.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/ford/ka-sedan/2019/se-1-0-flex/detalhes/7500082?page=detail&sort=0,
1480.0,2011/2011,CVT,51900.0,Sedan,Flex,4540.0,,Prata,Suspensão,2600.0,131.778,1760.0,Toyota,2.0,Toyota Corolla,5.0,1230.0,470.0,60.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/toyota/corolla/2011/2-0-xei-multi-drive-s-flex/detalhes/7500391?page=detail&sort=0,
1464.0,2020/2021,Manual,61900.0,Sedan,Flex,4213.0,,Cinza,Hidráulica,2467.0,50.0,1656.0,Volkswagen,1.6,Volkswagen Voyage,5.0,1033.0,480.0,55.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/volkswagen/voyage/2021/1-6-msi-8v-flex/detalhes/6753663?page=detail&sort=0,184.0
1474.0,2012/2012,Manual,33900.0,Hatch,Flex,3996.0,,Preto,Suspensão,2543.0,168.279,1683.0,Chevrolet,1.4,Chevrolet Agile,5.0,1032.0,327.0,54.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/chevrolet/agile/2012/ltz-1-4-8v-flex/detalhes/7500678?page=detail&sort=0,165.0
1528.0,2010/2010,Manual,28900.0,Hatch,Flex,4021.0,,Prata,Suspensão,2591.0,178.834,1746.0,Renault,1.6,Renault Sandero,5.0,1055.0,320.0,50.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/renault/sandero/2010/expression-1-6-8v-flex/detalhes/7500769?page=detail&sort=0,172.0
1474.0,2019/2019,Manual,53900.0,Hatch,Flex,3930.0,12.9,Prata,Elétrica,2528.0,53.437,1705.0,Chevrolet,1.0,Chevrolet Onix,5.0,1012.0,289.0,54.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/chevrolet/onix/2019/1-0-joy-spe-4/detalhes/7501044?page=detail&sort=0,
1780.0,2016/2016,CVT,148900.0,Picapes,Diesel,5115.0,,Branco,Suspensão,3000.0,132.0,1800.0,Mitsubishi,3.2,Mitsubishi L200 Triton Sport,5.0,1945.0,,90.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/mitsubishi/l200-triton-sport/2016/3-2-did-h-hpe-auto-4wd/detalhes/7501249?page=detail&sort=0,
1407.0,2012/2012,Automática,86900.0,Hatch,Gasolina,3729.0,,Bege,Suspensão,2467.0,55.0,1683.0,MINI,1.6,MINI Cooper,4.0,1165.0,160.0,50.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/mini/cooper/2012/s-1-6-16v-turbo-aut/detalhes/7501737?page=detail&sort=0,
1502.0,2018/2018,Manual,45000.0,Hatch,Flex,3566.0,12.7,Vermelho,Suspensão,2305.0,70.0,1633.0,Fiat,1.0,Fiat Mobi,5.0,933.0,215.0,47.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/fiat/mobi/2018/like-1-0/detalhes/7557594?page=detail&sort=0,161.0
1552.0,2017/2017,Manual,53000.0,Hatch,Flex,3868.0,,Cinza,Suspensão,2467.0,90.0,1660.0,Volkswagen,1.0,Volkswagen Fox,5.0,1052.0,270.0,50.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/volkswagen/fox/2017/1-0-mpi-trendline-flex/detalhes/7557909?page=detail&sort=0,158.0
1470.0,2019/2019,Automática,74900.0,Sedan,Flex,4230.0,,Marrom,Suspensão,2500.0,30.0,1680.0,Hyundai,1.6,Hyundai HB20S,5.0,1086.0,450.0,50.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/hyundai/hb20s/2019/1-6-premium-aut-flex/detalhes/7579130?page=detail&sort=0,187.0
